,infected,recovered,susceptible,dead,R0,severe_cases
0,3,0,4597,0.0,0.0,0
1,3,0,4597,0.0,0.0,0
2,4,0,4596,0.0,1.0,0
3,4,0,4596,0.0,1.0,0
4,5,0,4595,0.0,1.0,0
5,6,0,4594,0.0,1.0,0
6,7,0,4593,0.0,1.0,0
7,9,0,4591,0.0,1.0,0
8,10,0,4590,0.0,1.1666666666666667,0
9,11,1,4588,0.0,1.2857142857142858,0
10,14,1,4585,0.0,1.5,0
11,21,2,4577,0.0,1.6666666666666667,0
12,26,2,4572,0.0,1.7857142857142858,0
13,33,2,4565,0.0,1.8823529411764706,0
14,43,4,4553,0.0,1.76,0
15,53,5,4542,0.0,1.9642857142857142,0
16,64,6,4530,0.0,1.8108108108108107,0
17,77,8,4515,0.0,1.7826086956521738,0
18,88,10,4502,0.0,1.7272727272727273,1
19,96,13,4491,0.0,1.7377049180327868,1
20,117,17,4466,0.0,1.7945205479452055,2
21,146,18,4436,0.0,1.8089887640449438,3
22,172,21,4407,0.0,1.8446601941747574,4
23,197,26,4377,0.0,1.8032786885245902,6
24,231,28,4341,0.0,1.8028169014084507,7
25,283,32,4285,0.0,1.813953488372093,8
26,318,43,4239,0.0,1.8265306122448979,11
27,384,52,4164,0.0,1.819327731092437,13
28,434,72,4094,0.0,1.8093525179856116,17
29,518,83,3999,0.0,1.8066465256797584,21
30,597,97,3906,0.0,1.7948051948051948,24
31,696,112,3792,0.0,1.8089887640449438,28
32,800,129,3671,0.0,1.819253438113949,35
33,902,147,3551,0.0,1.7910958904109588,39
34,1022,173,3405,0.0,1.8060606060606061,43
35,1129,202,3269,0.0,1.8117326057298773,46
36,1236,241,3123,0.0,1.8287841191066998,53
37,1352,275,2973,0.0,1.83710407239819,65
38,1456,336,2808,0.0,1.829243353783231,70
39,1577,376,2647,0.0,1.8105849582172702,74
40,1669,442,2489,0.0,1.8156761412575366,78
41,1748,526,2326,0.0,1.8168,82
42,1801,619,2180,0.0,1.8118440779610194,87
43,1859,712,2029,0.0,1.8071780436312457,92
44,1904,805,1891,0.0,1.8003992015968064,90
45,1932,905,1763,0.0,1.8027989821882953,86
46,1944,1022,1634,0.0,1.792498487598306,90
47,1917,1155,1528,0.0,1.792640186915888,91
48,1887,1289,1424,0.0,1.7956989247311828,95
49,1847,1424,1329,0.0,1.7897042716319824,91
50,1784,1567,1249,0.0,1.78941742383752,88
51,1731,1698,1171,0.0,1.7797402597402598,88
52,1643,1855,1102,0.0,1.7750126968004063,85
53,1554,2009,1037,0.0,1.7667493796526055,75
54,1476,2144,980,0.0,1.7618119824646858,72
55,1400,2271,929,0.0,1.757546717776713,66
56,1303,2410,887,0.0,1.7582938388625593,62
57,1201,2547,852,0.0,1.7524567150210575,60
58,1117,2668,815,0.0,1.75417439703154,55
59,1013,2800,787,0.0,1.7533364012885413,52
60,903,2935,762,0.0,1.7511415525114156,45
61,830,3034,736,0.0,1.7494336202990486,45
62,733,3146,721,0.0,1.7459459459459459,38
63,667,3230,703,0.0,1.7446236559139785,38
64,612,3304,684,0.0,1.7422083704363314,32
65,544,3388,668,0.0,1.7392651615759185,31
66,475,3466,659,0.0,1.7378640776699028,29
67,416,3532,652,0.0,1.7378854625550662,27
68,375,3585,640,0.0,1.7362878455462922,25
69,329,3638,633,0.0,1.7355516637478108,24
70,301,3677,622,0.0,1.7335368512865241,20
71,262,3722,616,0.0,1.7323759791122715,17
72,225,3763,612,0.0,1.7318557149065623,15
73,191,3798,611,0.0,1.731537793223284,13
74,161,3830,609,0.0,1.731654363873209,11
75,145,3851,604,0.0,1.7308192457737321,8
76,128,3873,599,0.0,1.7307359307359307,7
77,112,3890,598,0.0,1.7304197317178711,6
78,96,3908,596,0.0,1.7297881539126676,6
79,79,3926,595,0.0,1.7294727744165947,3
80,69,3938,593,0.0,1.7295896328293736,2
81,61,3947,592,0.0,1.7292746113989637,2
82,55,3954,591,0.0,1.7289598618903754,2
83,53,3958,589,0.0,1.7283311772315653,2
84,46,3965,589,0.0,1.7283311772315653,1
85,35,3976,589,0.0,1.7283311772315653,0
86,27,3985,588,0.0,1.7280172413793105,0
87,27,3987,586,0.0,1.727390180878553,0
88,26,3988,586,0.0,1.727390180878553,0
89,23,3992,585,0.0,1.7270770555316401,0
90,23,3992,585,0.0,1.7270770555316401,0
91,19,3996,585,0.0,1.7270770555316401,0
92,17,3999,584,0.0,1.7267641996557659,1
93,16,4001,583,0.0,1.7271944922547333,1
94,13,4004,583,0.0,1.7271944922547333,1
95,11,4006,583,0.0,1.7271944922547333,1
96,11,4006,583,0.0,1.7271944922547333,1
97,10,4007,583,0.0,1.7271944922547333,1
98,8,4009,583,0.0,1.7271944922547333,1
99,7,4010,583,0.0,1.7271944922547333,1
100,7,4011,582,0.0,1.7276247848537005,1
