,infected,recovered,susceptible,dead,R0,severe_cases
0,3,0,4597,0.0,0.0,0
1,11,0,4589,0.0,2.0,0
2,31,1,4568,0.0,1.7058823529411764,2
3,94,1,4505,0.0,2.0,2
4,220,2,4378,0.0,1.972972972972973,7
5,614,4,3982,0.0,1.9902912621359223,25
6,1369,7,3224,0.0,2.0310650887573964,60
7,2316,12,2272,0.0,2.0008605851979344,109
8,3239,25,1336,0.0,1.933017190278601,147
9,3827,41,732,0.0,1.8973981345115365,176
10,4123,65,412,0.0,1.884286357496623,192
11,4228,110,262,0.0,1.871761658031088,192
12,4257,160,183,0.0,1.8695468022024566,195
13,4209,254,137,0.0,1.8629908103592314,191
14,4137,349,114,0.0,1.8601659751037345,186
15,4007,505,88,0.0,1.8563194730341703,185
16,3842,679,79,0.0,1.855441478439425,176
17,3641,885,74,0.0,1.853688524590164,173
18,3348,1186,66,0.0,1.8546868604175195,157
19,3055,1480,64,1.0,1.853518821603928,141
20,2680,1855,64,1.0,1.853518821603928,128
21,2303,2232,64,1.0,1.853518821603928,107
22,1911,2626,62,1.0,1.8535787321063395,91
23,1539,2998,62,1.0,1.8535787321063395,65
24,1155,3383,61,1.0,1.8532297628781684,49
25,847,3692,60,1.0,1.8528810788720882,36
26,589,3950,60,1.0,1.8528810788720882,26
27,413,4126,60,1.0,1.8528810788720882,23
28,273,4266,60,1.0,1.8528810788720882,15
29,161,4378,60,1.0,1.8528810788720882,8
30,97,4442,60,1.0,1.8528810788720882,4
31,67,4472,60,1.0,1.8528810788720882,2
32,40,4499,60,1.0,1.8528810788720882,1
33,24,4515,60,1.0,1.8528810788720882,1
34,12,4527,60,1.0,1.8528810788720882,1
35,8,4531,60,1.0,1.8528810788720882,1
36,4,4535,60,1.0,1.8528810788720882,0
37,3,4536,60,1.0,1.8528810788720882,0
38,2,4537,60,1.0,1.8528810788720882,0
39,2,4537,60,1.0,1.8528810788720882,0
40,1,4538,60,1.0,1.8528810788720882,0
41,1,4538,60,1.0,1.8528810788720882,0
42,1,4538,60,1.0,1.8528810788720882,0
43,1,4538,60,1.0,1.8528810788720882,0
44,1,4538,60,1.0,1.8528810788720882,0
45,0,4539,60,1.0,1.8528810788720882,0
46,0,4539,60,1.0,1.8528810788720882,0
47,0,4539,60,1.0,1.8528810788720882,0
48,0,4539,60,1.0,1.8528810788720882,0
49,0,4539,60,1.0,1.8528810788720882,0
50,0,4539,60,1.0,1.8528810788720882,0
51,0,4539,60,1.0,1.8528810788720882,0
52,0,4539,60,1.0,1.8528810788720882,0
53,0,4539,60,1.0,1.8528810788720882,0
54,0,4539,60,1.0,1.8528810788720882,0
55,0,4539,60,1.0,1.8528810788720882,0
56,0,4539,60,1.0,1.8528810788720882,0
57,0,4539,60,1.0,1.8528810788720882,0
58,0,4539,60,1.0,1.8528810788720882,0
59,0,4539,60,1.0,1.8528810788720882,0
60,0,4539,60,1.0,1.8528810788720882,0
61,0,4539,60,1.0,1.8528810788720882,0
62,0,4539,60,1.0,1.8528810788720882,0
63,0,4539,60,1.0,1.8528810788720882,0
64,0,4539,60,1.0,1.8528810788720882,0
65,0,4539,60,1.0,1.8528810788720882,0
66,0,4539,60,1.0,1.8528810788720882,0
67,0,4539,60,1.0,1.8528810788720882,0
68,0,4539,60,1.0,1.8528810788720882,0
69,0,4539,60,1.0,1.8528810788720882,0
70,0,4539,60,1.0,1.8528810788720882,0
71,0,4539,60,1.0,1.8528810788720882,0
72,0,4539,60,1.0,1.8528810788720882,0
73,0,4539,60,1.0,1.8528810788720882,0
74,0,4539,60,1.0,1.8528810788720882,0
75,0,4539,60,1.0,1.8528810788720882,0
76,0,4539,60,1.0,1.8528810788720882,0
77,0,4539,60,1.0,1.8528810788720882,0
78,0,4539,60,1.0,1.8528810788720882,0
79,0,4539,60,1.0,1.8528810788720882,0
80,0,4539,60,1.0,1.8528810788720882,0
81,0,4539,60,1.0,1.8528810788720882,0
82,0,4539,60,1.0,1.8528810788720882,0
83,0,4539,60,1.0,1.8528810788720882,0
84,0,4539,60,1.0,1.8528810788720882,0
85,0,4539,60,1.0,1.8528810788720882,0
86,0,4539,60,1.0,1.8528810788720882,0
87,0,4539,60,1.0,1.8528810788720882,0
88,0,4539,60,1.0,1.8528810788720882,0
89,0,4539,60,1.0,1.8528810788720882,0
90,0,4539,60,1.0,1.8528810788720882,0
91,0,4539,60,1.0,1.8528810788720882,0
92,0,4539,60,1.0,1.8528810788720882,0
93,0,4539,60,1.0,1.8528810788720882,0
94,0,4539,60,1.0,1.8528810788720882,0
95,0,4539,60,1.0,1.8528810788720882,0
96,0,4539,60,1.0,1.8528810788720882,0
97,0,4539,60,1.0,1.8528810788720882,0
98,0,4539,60,1.0,1.8528810788720882,0
99,0,4539,60,1.0,1.8528810788720882,0
100,0,4539,60,1.0,1.8528810788720882,0
