,infected,recovered,susceptible,dead,R0,severe_cases
0,4,0,4596,0.0,0.0,0
1,7,0,4593,0.0,1.5,0
2,25,0,4575,0.0,1.9090909090909092,1
3,41,0,4559,0.0,1.9473684210526316,3
4,88,1,4511,0.0,1.8888888888888888,5
5,173,1,4426,0.0,1.9101123595505618,9
6,369,1,4230,0.0,2.033333333333333,23
7,731,2,3867,0.0,1.9033942558746737,45
8,1356,6,3238,0.0,1.9235127478753542,68
9,2086,10,2504,0.0,1.881294964028777,106
10,2851,21,1727,1.0,1.8592736705577173,142
11,3399,49,1151,1.0,1.846112600536193,176
12,3776,84,739,1.0,1.8278805120910384,193
13,3991,119,489,1.0,1.825255669186305,198
14,4089,175,335,1.0,1.8169795221843004,200
15,4126,246,227,1.0,1.8173116937161882,202
16,4089,346,163,2.0,1.817473338802297,200
17,3966,498,134,2.0,1.8152218152218151,193
18,3802,675,120,3.0,1.8130575831305757,183
19,3604,901,92,3.0,1.8090068355448332,168
20,3353,1157,87,3.0,1.8073836276083468,157
21,3038,1476,83,3.0,1.8060897435897436,143
22,2705,1810,82,3.0,1.8064903846153846,127
23,2355,2162,80,3.0,1.8065678814577493,113
24,1949,2570,78,3.0,1.8066453162530025,90
25,1592,2930,75,3.0,1.8071228491396558,74
26,1256,3271,70,3.0,1.8069544364508394,54
27,984,3544,69,3.0,1.8066320415501398,43
28,700,3828,69,3.0,1.8066320415501398,31
29,494,4034,69,3.0,1.8066320415501398,23
30,348,4181,68,3.0,1.8063099041533546,15
31,231,4299,67,3.0,1.8059880239520958,7
32,159,4372,66,3.0,1.8056664006384677,4
33,96,4436,65,3.0,1.8053450339050658,2
34,62,4470,65,3.0,1.8053450339050658,2
35,46,4486,65,3.0,1.8053450339050658,1
36,35,4497,65,3.0,1.8053450339050658,1
37,28,4504,65,3.0,1.8053450339050658,1
38,21,4511,65,3.0,1.8053450339050658,1
39,17,4515,65,3.0,1.8053450339050658,1
40,12,4520,65,3.0,1.8053450339050658,0
41,10,4522,65,3.0,1.8053450339050658,0
42,6,4526,65,3.0,1.8053450339050658,0
43,5,4527,65,3.0,1.8053450339050658,0
44,3,4529,65,3.0,1.8053450339050658,0
45,2,4530,65,3.0,1.8053450339050658,0
46,1,4531,65,3.0,1.8053450339050658,0
47,1,4531,65,3.0,1.8053450339050658,0
48,1,4531,65,3.0,1.8053450339050658,0
49,1,4531,65,3.0,1.8053450339050658,0
50,1,4531,65,3.0,1.8053450339050658,0
51,0,4532,65,3.0,1.8053450339050658,0
52,0,4532,65,3.0,1.8053450339050658,0
53,0,4532,65,3.0,1.8053450339050658,0
54,0,4532,65,3.0,1.8053450339050658,0
55,0,4532,65,3.0,1.8053450339050658,0
56,0,4532,65,3.0,1.8053450339050658,0
57,0,4532,65,3.0,1.8053450339050658,0
58,0,4532,65,3.0,1.8053450339050658,0
59,0,4532,65,3.0,1.8053450339050658,0
60,0,4532,65,3.0,1.8053450339050658,0
61,0,4532,65,3.0,1.8053450339050658,0
62,0,4532,65,3.0,1.8053450339050658,0
63,0,4532,65,3.0,1.8053450339050658,0
64,0,4532,65,3.0,1.8053450339050658,0
65,0,4532,65,3.0,1.8053450339050658,0
66,0,4532,65,3.0,1.8053450339050658,0
67,0,4532,65,3.0,1.8053450339050658,0
68,0,4532,65,3.0,1.8053450339050658,0
69,0,4532,65,3.0,1.8053450339050658,0
70,0,4532,65,3.0,1.8053450339050658,0
71,0,4532,65,3.0,1.8053450339050658,0
72,0,4532,65,3.0,1.8053450339050658,0
73,0,4532,65,3.0,1.8053450339050658,0
74,0,4532,65,3.0,1.8053450339050658,0
75,0,4532,65,3.0,1.8053450339050658,0
76,0,4532,65,3.0,1.8053450339050658,0
77,0,4532,65,3.0,1.8053450339050658,0
78,0,4532,65,3.0,1.8053450339050658,0
79,0,4532,65,3.0,1.8053450339050658,0
80,0,4532,65,3.0,1.8053450339050658,0
81,0,4532,65,3.0,1.8053450339050658,0
82,0,4532,65,3.0,1.8053450339050658,0
83,0,4532,65,3.0,1.8053450339050658,0
84,0,4532,65,3.0,1.8053450339050658,0
85,0,4532,65,3.0,1.8053450339050658,0
86,0,4532,65,3.0,1.8053450339050658,0
87,0,4532,65,3.0,1.8053450339050658,0
88,0,4532,65,3.0,1.8053450339050658,0
89,0,4532,65,3.0,1.8053450339050658,0
90,0,4532,65,3.0,1.8053450339050658,0
91,0,4532,65,3.0,1.8053450339050658,0
92,0,4532,65,3.0,1.8053450339050658,0
93,0,4532,65,3.0,1.8053450339050658,0
94,0,4532,65,3.0,1.8053450339050658,0
95,0,4532,65,3.0,1.8053450339050658,0
96,0,4532,65,3.0,1.8053450339050658,0
97,0,4532,65,3.0,1.8053450339050658,0
98,0,4532,65,3.0,1.8053450339050658,0
99,0,4532,65,3.0,1.8053450339050658,0
100,0,4532,65,3.0,1.8053450339050658,0
