,infected,recovered,susceptible,dead,R0,severe_cases
0,4,0,4596,0.0,0.0,0
1,5,0,4595,0.0,1.0,0
2,9,0,4591,0.0,1.25,0
3,9,0,4591,0.0,1.25,0
4,9,0,4591,0.0,1.25,0
5,11,0,4589,0.0,1.75,0
6,10,1,4589,0.0,1.75,0
7,13,1,4586,0.0,1.6666666666666667,0
8,16,3,4581,0.0,1.5,0
9,21,3,4576,0.0,1.5384615384615385,1
10,25,3,4572,0.0,1.7142857142857142,1
11,31,3,4566,0.0,1.6666666666666667,2
12,40,5,4555,0.0,1.5185185185185186,4
13,43,6,4551,0.0,1.5,4
14,53,6,4541,0.0,1.5714285714285714,6
15,58,9,4533,0.0,1.75,6
16,74,11,4515,0.0,1.8,7
17,95,12,4493,0.0,1.7166666666666666,9
18,112,14,4474,0.0,1.7681159420289856,9
19,133,15,4452,0.0,1.8,9
20,154,20,4426,0.0,1.8888888888888888,10
21,184,23,4393,0.0,1.8796296296296295,12
22,228,25,4347,0.0,1.9606299212598426,13
23,268,29,4303,0.0,1.9025974025974026,15
24,317,35,4248,0.0,1.86096256684492,17
25,355,49,4196,0.0,1.8099547511312217,17
26,395,62,4143,0.0,1.834008097165992,22
27,460,79,4061,0.0,1.8512110726643598,24
28,538,90,3972,0.0,1.8299120234604105,27
29,617,111,3872,0.0,1.8236775818639799,29
30,722,131,3747,0.0,1.814102564102564,33
31,833,154,3613,0.0,1.8170055452865064,35
32,953,179,3468,0.0,1.8282009724473258,41
33,1082,210,3308,0.0,1.855907780979827,47
34,1175,247,3178,0.0,1.870712401055409,53
35,1289,289,3022,0.0,1.8850299401197605,61
36,1400,346,2854,0.0,1.8670953912111468,72
37,1515,397,2687,1.0,1.8514563106796116,75
38,1624,448,2527,1.0,1.8373333333333333,82
39,1713,529,2357,1.0,1.8098705501618122,88
40,1781,612,2206,1.0,1.8049886621315192,95
41,1850,692,2057,1.0,1.8147353361945637,101
42,1894,796,1909,1.0,1.815415821501014,109
43,1939,898,1762,1.0,1.8026734563971993,111
44,1949,1007,1643,1.0,1.7982937233394272,109
45,1960,1124,1515,1.0,1.7974314068884998,108
46,1977,1236,1386,1.0,1.7822222222222222,106
47,1931,1382,1286,1.0,1.7813677975228863,106
48,1870,1525,1204,1.0,1.7720857292211187,101
49,1795,1667,1136,2.0,1.7687979539641945,96
50,1707,1814,1077,2.0,1.7673366834170854,86
51,1590,1986,1022,2.0,1.7648221343873518,79
52,1490,2134,974,2.0,1.762414800389484,73
53,1357,2296,945,2.0,1.7628019323671498,63
54,1256,2432,910,2.0,1.755958055290753,60
55,1172,2553,873,2.0,1.7527084314649082,55
56,1065,2686,847,2.0,1.748483434437704,52
57,966,2815,817,2.0,1.7413554633471646,45
58,856,2951,791,2.0,1.7373229785290087,40
59,773,3057,768,2.0,1.733574988672406,37
60,684,3166,748,2.0,1.72931654676259,31
61,604,3262,732,2.0,1.7279642058165547,27
62,542,3348,708,2.0,1.7255772646536411,27
63,479,3421,698,2.0,1.7238938053097346,24
64,429,3474,695,2.0,1.7236958443854995,23
65,380,3536,682,2.0,1.7210734711834579,20
66,338,3587,673,2.0,1.7189829022358614,18
67,296,3637,665,2.0,1.7179711412330565,16
68,257,3680,661,2.0,1.7167175905718026,16
69,222,3719,657,2.0,1.7162162162162162,12
70,193,3752,653,2.0,1.715716151501959,10
71,175,3773,650,2.0,1.7147826086956521,8
72,148,3802,648,2.0,1.7141615986099044,7
73,126,3824,648,2.0,1.7141615986099044,7
74,112,3839,647,2.0,1.7138514980460269,6
75,97,3856,645,2.0,1.713232104121475,6
76,88,3866,644,2.0,1.7129228100607112,5
77,70,3885,643,2.0,1.7126137841352407,3
78,59,3896,643,2.0,1.7126137841352407,3
79,49,3906,643,2.0,1.7126137841352407,2
80,40,3915,643,2.0,1.7126137841352407,1
81,36,3920,642,2.0,1.7123050259965338,1
82,25,3932,641,2.0,1.7119965352966653,0
83,20,3937,641,2.0,1.7119965352966653,0
84,17,3940,641,2.0,1.7119965352966653,0
85,12,3945,641,2.0,1.7119965352966653,0
86,9,3949,640,2.0,1.7116883116883117,0
87,9,3949,640,2.0,1.7116883116883117,0
88,8,3950,640,2.0,1.7116883116883117,0
89,4,3954,640,2.0,1.7116883116883117,0
90,4,3954,640,2.0,1.7116883116883117,0
91,2,3956,640,2.0,1.7116883116883117,0
92,1,3957,640,2.0,1.7116883116883117,0
93,1,3957,640,2.0,1.7116883116883117,0
94,1,3957,640,2.0,1.7116883116883117,0
95,1,3957,640,2.0,1.7116883116883117,0
96,1,3957,640,2.0,1.7116883116883117,0
97,1,3957,640,2.0,1.7116883116883117,0
98,0,3958,640,2.0,1.7116883116883117,0
99,0,3958,640,2.0,1.7116883116883117,0
100,0,3958,640,2.0,1.7116883116883117,0
