,infected,recovered,susceptible,dead,R0,severe_cases
0,6,0,4594,0.0,0.0,0
1,6,0,4594,0.0,0.0,0
2,7,0,4593,0.0,1.0,0
3,9,0,4591,0.0,1.0,0
4,11,0,4589,0.0,1.25,0
5,13,0,4587,0.0,1.75,1
6,14,0,4586,0.0,2.0,1
7,16,0,4584,0.0,1.6666666666666667,1
8,21,1,4578,0.0,1.6,1
9,25,2,4573,0.0,1.6153846153846154,1
10,33,3,4564,0.0,1.5,2
11,45,3,4552,0.0,1.6153846153846154,3
12,62,3,4535,0.0,1.7352941176470589,5
13,69,5,4526,0.0,1.6585365853658536,6
14,82,6,4512,0.0,1.8222222222222222,6
15,98,7,4495,0.0,1.8679245283018868,7
16,106,9,4485,0.0,1.912280701754386,7
17,121,14,4465,0.0,1.9253731343283582,8
18,138,18,4444,0.0,1.875,9
19,158,23,4419,0.0,1.8421052631578947,9
20,191,25,4384,0.0,1.8584070796460177,9
21,218,28,4354,0.0,1.8604651162790697,9
22,256,39,4305,0.0,1.80625,13
23,300,47,4253,0.0,1.8333333333333333,14
24,364,55,4181,0.0,1.8944954128440368,16
25,417,68,4115,0.0,1.87109375,16
26,475,85,4040,0.0,1.8528428093645486,20
27,555,105,3939,1.0,1.8526912181303117,26
28,641,120,3838,1.0,1.8414634146341464,29
29,756,135,3708,1.0,1.8592436974789917,33
30,841,162,3596,1.0,1.8327205882352942,36
31,963,187,3449,1.0,1.8601626016260162,39
32,1074,214,3311,1.0,1.86066763425254,41
33,1189,247,3163,1.0,1.8644067796610169,46
34,1299,287,3013,1.0,1.8329466357308584,50
35,1425,330,2844,1.0,1.8161993769470406,53
36,1542,379,2678,1.0,1.816888045540797,59
37,1627,446,2526,1.0,1.8083989501312336,65
38,1704,522,2373,1.0,1.8078175895765471,69
39,1796,593,2210,1.0,1.797134238310709,72
40,1845,683,2071,1.0,1.7950177935943061,74
41,1907,761,1931,1.0,1.7986486486486486,81
42,1958,849,1792,1.0,1.8059316569954869,88
43,1960,967,1672,1.0,1.7843616371411117,85
44,1950,1098,1551,1.0,1.775831873905429,81
45,1924,1219,1456,1.0,1.7773371104815865,86
46,1868,1356,1375,1.0,1.7749586321014892,83
47,1825,1492,1282,1.0,1.7668089647812166,77
48,1705,1669,1225,1.0,1.7651991614255764,72
49,1618,1825,1156,1.0,1.7553626149131767,72
50,1523,1982,1094,1.0,1.7486256871564219,81
51,1438,2129,1032,1.0,1.748159057437408,79
52,1345,2261,992,2.0,1.7455162384876393,67
53,1246,2397,955,2.0,1.7431720172496405,63
54,1145,2533,920,2.0,1.7424098671726755,56
55,1062,2652,884,2.0,1.7380506091846297,52
56,964,2773,860,3.0,1.7370870172173103,47
57,862,2893,841,4.0,1.7349676225716928,44
58,774,3005,817,4.0,1.735632183908046,45
59,709,3093,794,4.0,1.728720983158853,44
60,615,3201,780,4.0,1.7248868778280544,39
61,545,3280,771,4.0,1.7242779783393503,39
62,478,3359,759,4.0,1.722696629213483,31
63,422,3420,754,4.0,1.7210762331838565,29
64,382,3472,742,4.0,1.719517641804377,30
65,345,3516,735,4.0,1.7180400890868597,28
66,311,3563,722,4.0,1.7169476486246673,21
67,264,3613,719,4.0,1.7175166297117517,18
68,232,3655,709,4.0,1.7158638974812197,16
69,200,3691,705,4.0,1.7153574580759048,13
70,177,3718,701,4.0,1.7148523578669017,11
71,165,3738,693,4.0,1.7130931458699472,10
72,146,3763,687,4.0,1.712719298245614,8
73,127,3783,686,4.0,1.7131578947368422,6
74,109,3802,685,4.0,1.7128452433143357,5
75,101,3814,681,4.0,1.7130968024529127,5
76,91,3826,679,4.0,1.712472647702407,4
77,77,3841,678,4.0,1.712910284463895,4
78,69,3851,676,4.0,1.7137855579868708,4
79,59,3863,674,4.0,1.7131613467424573,4
80,51,3872,673,4.0,1.7128496503496504,4
81,46,3880,670,4.0,1.7119161938018332,3
82,44,3884,668,4.0,1.7112952464020934,3
83,39,3889,668,4.0,1.7112952464020934,2
84,36,3892,668,4.0,1.7112952464020934,2
85,32,3896,668,4.0,1.7112952464020934,2
86,30,3898,668,4.0,1.7112952464020934,1
87,28,3902,666,4.0,1.7106753812636166,1
88,27,3904,665,4.0,1.7103658536585367,1
89,18,3913,665,4.0,1.7103658536585367,1
90,16,3916,664,4.0,1.7100565955594254,0
91,16,3917,663,4.0,1.7104919460165433,0
92,12,3921,663,4.0,1.7104919460165433,0
93,12,3921,663,4.0,1.7104919460165433,0
94,10,3923,663,4.0,1.7104919460165433,0
95,12,3923,661,4.0,1.7106179286335945,0
96,10,3925,661,4.0,1.7106179286335945,0
97,8,3927,661,4.0,1.7106179286335945,0
98,6,3929,661,4.0,1.7106179286335945,0
99,5,3931,660,4.0,1.7103088299260547,0
100,6,3931,659,4.0,1.7107438016528926,0
