,infected,recovered,susceptible,dead,R0,severe_cases
0,5,0,4595,0.0,0.0,0
1,8,0,4592,0.0,1.0,0
2,9,0,4591,0.0,1.0,0
3,10,0,4590,0.0,1.25,0
4,11,0,4589,0.0,1.5,0
5,14,0,4586,0.0,1.5,0
6,23,0,4577,0.0,1.5,0
7,24,0,4576,0.0,1.5833333333333333,0
8,31,1,4568,0.0,1.588235294117647,0
9,34,3,4563,0.0,1.6,1
10,38,4,4558,0.0,1.6818181818181819,1
11,53,5,4542,0.0,1.65625,1
12,63,6,4531,0.0,1.7777777777777777,3
13,79,9,4512,0.0,1.8863636363636365,5
14,95,9,4496,0.0,1.8679245283018868,7
15,112,12,4476,0.0,1.9508196721311475,8
16,128,15,4457,0.0,2.0294117647058822,8
17,148,17,4435,0.0,2.0253164556962027,8
18,169,20,4411,0.0,2.0,10
19,197,25,4378,0.0,1.920353982300885,13
20,224,31,4345,0.0,1.9083969465648856,15
21,262,36,4302,0.0,1.8544303797468353,20
22,296,44,4260,0.0,1.8611111111111112,21
23,336,51,4213,0.0,1.819047619047619,19
24,387,63,4150,0.0,1.8855932203389831,21
25,460,75,4065,0.0,1.8661971830985915,22
26,519,94,3987,0.0,1.8593272171253823,28
27,579,110,3911,0.0,1.84366576819407,29
28,664,124,3812,0.0,1.8776978417266188,32
29,757,138,3705,0.0,1.8541666666666667,35
30,856,160,3584,0.0,1.855045871559633,40
31,956,196,3448,0.0,1.871125611745514,46
32,1038,236,3326,0.0,1.8634361233480177,53
33,1136,276,3188,0.0,1.8464566929133859,61
34,1243,318,3039,0.0,1.8523809523809525,65
35,1332,367,2901,0.0,1.8453159041394336,65
36,1430,412,2758,0.0,1.827860696517413,71
37,1517,465,2618,0.0,1.8254847645429362,76
38,1611,549,2440,0.0,1.826271186440678,79
39,1710,618,2272,0.0,1.8162627052384674,83
40,1777,706,2117,0.0,1.8114035087719298,86
41,1843,789,1968,0.0,1.8042582417582418,88
42,1876,884,1840,0.0,1.8041912246234446,96
43,1898,994,1708,0.0,1.8032479700187383,100
44,1922,1100,1578,0.0,1.797973778307509,102
45,1893,1240,1467,0.0,1.7977011494252872,103
46,1861,1366,1373,0.0,1.7929883138564273,101
47,1820,1490,1290,0.0,1.7778375470683163,98
48,1751,1633,1216,0.0,1.7663355985363303,92
49,1692,1769,1139,0.0,1.761467889908257,91
50,1600,1914,1085,1.0,1.7585170340681362,83
51,1528,2050,1021,1.0,1.7536800785083415,80
52,1433,2190,976,1.0,1.75,72
53,1331,2326,942,1.0,1.7495210727969348,68
54,1225,2468,906,1.0,1.744208037825059,58
55,1125,2601,873,1.0,1.7408793264733395,53
56,1031,2729,839,1.0,1.7380842202683942,51
57,911,2869,819,1.0,1.7360919540229884,46
58,826,2978,795,1.0,1.7312072892938497,41
59,750,3071,777,2.0,1.729043951064794,36
60,647,3185,766,2.0,1.726985559566787,29
61,571,3274,753,2.0,1.7242927705433317,25
62,507,3349,742,2.0,1.7230425055928411,24
63,451,3413,734,2.0,1.7212310437109724,21
64,388,3485,724,3.0,1.7179031541537095,16
65,348,3535,714,3.0,1.7162461266046924,16
66,308,3582,707,3.0,1.7140335392762578,13
67,268,3627,702,3.0,1.7124614707177455,13
68,237,3666,694,3.0,1.712967032967033,12
69,206,3705,686,3.0,1.7112182296231375,12
70,177,3736,684,3.0,1.7105954465849387,12
71,162,3758,677,3.0,1.7084242688782192,9
72,142,3780,675,3.0,1.7085514834205933,8
73,122,3800,675,3.0,1.7085514834205933,7
74,114,3813,670,3.0,1.7084967320261437,6
75,105,3825,667,3.0,1.7075718015665797,6
76,88,3845,664,3.0,1.7073913043478262,5
77,78,3860,659,3.0,1.7065972222222223,4
78,69,3869,659,3.0,1.7065972222222223,4
79,61,3882,654,3.0,1.7058058925476602,4
80,57,3887,653,3.0,1.7055002165439583,4
81,54,3892,651,3.0,1.7056277056277056,4
82,51,3897,649,3.0,1.7050173010380623,4
83,48,3902,647,3.0,1.7051448335495027,4
84,44,3908,645,3.0,1.7052722558340536,4
85,41,3913,643,3.0,1.7046632124352332,4
86,33,3922,642,3.0,1.7050949913644213,3
87,32,3924,641,3.0,1.7047906776003452,2
88,28,3929,640,3.0,1.7044866264020708,2
89,26,3931,640,3.0,1.7044866264020708,1
90,25,3934,638,3.0,1.7053494391716997,1
91,25,3936,636,3.0,1.7047413793103448,1
92,23,3938,636,3.0,1.7047413793103448,1
93,22,3940,635,3.0,1.7044377423524344,1
94,21,3941,635,3.0,1.7044377423524344,1
95,17,3945,635,3.0,1.7044377423524344,0
96,15,3947,635,3.0,1.7044377423524344,0
97,13,3950,634,3.0,1.7041343669250646,0
98,11,3952,634,3.0,1.7041343669250646,0
99,12,3952,633,3.0,1.7045650301464255,0
100,9,3955,633,3.0,1.7045650301464255,0
