,infected,recovered,susceptible,dead,R0,severe_cases
0,2,0,4598,0.0,0.0,0
1,5,0,4595,0.0,1.0,0
2,9,0,4591,0.0,1.75,0
3,18,0,4582,0.0,1.6,1
4,33,0,4567,0.0,1.8235294117647058,3
5,75,0,4525,0.0,1.972972972972973,5
6,132,0,4468,0.0,1.8309859154929577,9
7,250,1,4349,0.0,1.9761904761904763,13
8,493,5,4102,0.0,2.024489795918367,29
9,913,6,3681,0.0,2.0153846153846153,43
10,1543,11,3046,0.0,1.9670468948035489,79
11,2386,29,2185,0.0,1.9570154095701542,117
12,3107,43,1450,0.0,1.9230299328039095,160
13,3570,56,974,0.0,1.9093782929399368,179
14,3909,85,605,1.0,1.8981921979067555,191
15,4068,130,401,1.0,1.876510067114094,202
16,4104,207,288,1.0,1.8750544188071399,204
17,4071,320,208,1.0,1.86999147485081,200
18,3989,448,162,1.0,1.8665263157894736,192
19,3866,600,133,1.0,1.8591666666666666,186
20,3706,777,116,1.0,1.8569651741293531,180
21,3490,1007,100,3.0,1.856257744733581,171
22,3256,1250,90,4.0,1.8565539983511954,157
23,2948,1561,87,4.0,1.8554960889254837,144
24,2558,1954,84,4.0,1.8552036199095023,128
25,2193,2321,82,4.0,1.8545006165228113,110
26,1821,2695,80,4.0,1.8537987679671457,93
27,1463,3054,79,4.0,1.853448275862069,76
28,1124,3393,79,4.0,1.853448275862069,63
29,831,3686,79,4.0,1.853448275862069,42
30,605,3912,79,4.0,1.853448275862069,30
31,441,4076,79,4.0,1.853448275862069,23
32,305,4212,79,4.0,1.853448275862069,17
33,189,4328,79,4.0,1.853448275862069,10
34,115,4402,79,4.0,1.853448275862069,6
35,73,4444,79,4.0,1.853448275862069,4
36,48,4469,79,4.0,1.853448275862069,4
37,29,4488,79,4.0,1.853448275862069,2
38,13,4504,79,4.0,1.853448275862069,0
39,6,4511,79,4.0,1.853448275862069,0
40,3,4514,79,4.0,1.853448275862069,0
41,3,4514,79,4.0,1.853448275862069,0
42,1,4516,79,4.0,1.853448275862069,0
43,1,4516,79,4.0,1.853448275862069,0
44,1,4516,79,4.0,1.853448275862069,0
45,1,4516,79,4.0,1.853448275862069,0
46,0,4517,79,4.0,1.853448275862069,0
47,0,4517,79,4.0,1.853448275862069,0
48,0,4517,79,4.0,1.853448275862069,0
49,0,4517,79,4.0,1.853448275862069,0
50,0,4517,79,4.0,1.853448275862069,0
51,0,4517,79,4.0,1.853448275862069,0
52,0,4517,79,4.0,1.853448275862069,0
53,0,4517,79,4.0,1.853448275862069,0
54,0,4517,79,4.0,1.853448275862069,0
55,0,4517,79,4.0,1.853448275862069,0
56,0,4517,79,4.0,1.853448275862069,0
57,0,4517,79,4.0,1.853448275862069,0
58,0,4517,79,4.0,1.853448275862069,0
59,0,4517,79,4.0,1.853448275862069,0
60,0,4517,79,4.0,1.853448275862069,0
61,0,4517,79,4.0,1.853448275862069,0
62,0,4517,79,4.0,1.853448275862069,0
63,0,4517,79,4.0,1.853448275862069,0
64,0,4517,79,4.0,1.853448275862069,0
65,0,4517,79,4.0,1.853448275862069,0
66,0,4517,79,4.0,1.853448275862069,0
67,0,4517,79,4.0,1.853448275862069,0
68,0,4517,79,4.0,1.853448275862069,0
69,0,4517,79,4.0,1.853448275862069,0
70,0,4517,79,4.0,1.853448275862069,0
71,0,4517,79,4.0,1.853448275862069,0
72,0,4517,79,4.0,1.853448275862069,0
73,0,4517,79,4.0,1.853448275862069,0
74,0,4517,79,4.0,1.853448275862069,0
75,0,4517,79,4.0,1.853448275862069,0
76,0,4517,79,4.0,1.853448275862069,0
77,0,4517,79,4.0,1.853448275862069,0
78,0,4517,79,4.0,1.853448275862069,0
79,0,4517,79,4.0,1.853448275862069,0
80,0,4517,79,4.0,1.853448275862069,0
81,0,4517,79,4.0,1.853448275862069,0
82,0,4517,79,4.0,1.853448275862069,0
83,0,4517,79,4.0,1.853448275862069,0
84,0,4517,79,4.0,1.853448275862069,0
85,0,4517,79,4.0,1.853448275862069,0
86,0,4517,79,4.0,1.853448275862069,0
87,0,4517,79,4.0,1.853448275862069,0
88,0,4517,79,4.0,1.853448275862069,0
89,0,4517,79,4.0,1.853448275862069,0
90,0,4517,79,4.0,1.853448275862069,0
91,0,4517,79,4.0,1.853448275862069,0
92,0,4517,79,4.0,1.853448275862069,0
93,0,4517,79,4.0,1.853448275862069,0
94,0,4517,79,4.0,1.853448275862069,0
95,0,4517,79,4.0,1.853448275862069,0
96,0,4517,79,4.0,1.853448275862069,0
97,0,4517,79,4.0,1.853448275862069,0
98,0,4517,79,4.0,1.853448275862069,0
99,0,4517,79,4.0,1.853448275862069,0
100,0,4517,79,4.0,1.853448275862069,0
