,infected,recovered,susceptible,dead,R0,severe_cases
0,2,0,4598,0.0,0.0,0
1,2,0,4598,0.0,0.0,0
2,2,0,4598,0.0,0.0,0
3,2,0,4598,0.0,0.0,0
4,2,0,4598,0.0,0.0,0
5,2,0,4598,0.0,0.0,0
6,2,0,4598,0.0,0.0,0
7,2,0,4598,0.0,0.0,0
8,2,0,4598,0.0,0.0,0
9,3,0,4597,0.0,1.0,0
10,3,0,4597,0.0,1.0,0
11,4,0,4596,0.0,1.0,0
12,3,1,4596,0.0,1.0,0
13,3,1,4596,0.0,1.0,0
14,3,1,4596,0.0,1.0,0
15,4,1,4595,0.0,1.5,0
16,4,1,4595,0.0,1.5,0
17,4,1,4595,0.0,1.5,0
18,4,1,4595,0.0,1.5,0
19,4,1,4595,0.0,1.5,0
20,3,2,4595,0.0,1.5,0
21,3,2,4595,0.0,1.5,0
22,2,3,4595,0.0,1.5,0
23,2,3,4595,0.0,1.5,0
24,2,3,4595,0.0,1.5,0
25,2,3,4595,0.0,1.5,0
26,2,3,4595,0.0,1.5,0
27,1,4,4595,0.0,1.5,0
28,2,4,4594,0.0,1.3333333333333333,0
29,2,4,4594,0.0,1.3333333333333333,0
30,1,5,4594,0.0,1.3333333333333333,0
31,1,5,4594,0.0,1.3333333333333333,0
32,1,5,4594,0.0,1.3333333333333333,0
33,2,5,4593,0.0,1.25,0
34,2,5,4593,0.0,1.25,0
35,2,5,4593,0.0,1.25,0
36,2,5,4593,0.0,1.25,0
37,2,5,4593,0.0,1.25,0
38,2,5,4593,0.0,1.25,0
39,2,5,4593,0.0,1.25,0
40,2,5,4593,0.0,1.25,0
41,2,5,4593,0.0,1.25,0
42,2,5,4593,0.0,1.25,0
43,2,5,4593,0.0,1.25,0
44,2,5,4593,0.0,1.25,0
45,2,5,4593,0.0,1.25,0
46,0,7,4593,0.0,1.25,0
47,0,7,4593,0.0,1.25,0
48,0,7,4593,0.0,1.25,0
49,0,7,4593,0.0,1.25,0
50,0,7,4593,0.0,1.25,0
51,0,7,4593,0.0,1.25,0
52,0,7,4593,0.0,1.25,0
53,0,7,4593,0.0,1.25,0
54,0,7,4593,0.0,1.25,0
55,0,7,4593,0.0,1.25,0
56,0,7,4593,0.0,1.25,0
57,0,7,4593,0.0,1.25,0
58,0,7,4593,0.0,1.25,0
59,0,7,4593,0.0,1.25,0
60,0,7,4593,0.0,1.25,0
61,0,7,4593,0.0,1.25,0
62,0,7,4593,0.0,1.25,0
63,0,7,4593,0.0,1.25,0
64,0,7,4593,0.0,1.25,0
65,0,7,4593,0.0,1.25,0
66,0,7,4593,0.0,1.25,0
67,0,7,4593,0.0,1.25,0
68,0,7,4593,0.0,1.25,0
69,0,7,4593,0.0,1.25,0
70,0,7,4593,0.0,1.25,0
71,0,7,4593,0.0,1.25,0
72,0,7,4593,0.0,1.25,0
73,0,7,4593,0.0,1.25,0
74,0,7,4593,0.0,1.25,0
75,0,7,4593,0.0,1.25,0
76,0,7,4593,0.0,1.25,0
77,0,7,4593,0.0,1.25,0
78,0,7,4593,0.0,1.25,0
79,0,7,4593,0.0,1.25,0
80,0,7,4593,0.0,1.25,0
81,0,7,4593,0.0,1.25,0
82,0,7,4593,0.0,1.25,0
83,0,7,4593,0.0,1.25,0
84,0,7,4593,0.0,1.25,0
85,0,7,4593,0.0,1.25,0
86,0,7,4593,0.0,1.25,0
87,0,7,4593,0.0,1.25,0
88,0,7,4593,0.0,1.25,0
89,0,7,4593,0.0,1.25,0
90,0,7,4593,0.0,1.25,0
91,0,7,4593,0.0,1.25,0
92,0,7,4593,0.0,1.25,0
93,0,7,4593,0.0,1.25,0
94,0,7,4593,0.0,1.25,0
95,0,7,4593,0.0,1.25,0
96,0,7,4593,0.0,1.25,0
97,0,7,4593,0.0,1.25,0
98,0,7,4593,0.0,1.25,0
99,0,7,4593,0.0,1.25,0
100,0,7,4593,0.0,1.25,0
