,infected,recovered,susceptible,dead,R0,severe_cases
0,5,0,4595,0.0,0.0,0
1,10,0,4590,0.0,1.0,0
2,13,0,4587,0.0,1.3333333333333333,0
3,14,0,4586,0.0,1.2857142857142858,0
4,15,0,4585,0.0,1.25,0
5,17,0,4583,0.0,1.3333333333333333,0
6,19,0,4581,0.0,1.4,0
7,20,0,4580,0.0,1.3636363636363635,0
8,21,2,4577,0.0,1.5,0
9,21,2,4577,0.0,1.5,0
10,23,3,4574,0.0,1.6153846153846154,0
11,28,3,4569,0.0,1.8571428571428572,0
12,27,5,4568,0.0,1.8,0
13,29,7,4564,0.0,1.8235294117647058,0
14,37,7,4556,0.0,2.0526315789473686,1
15,43,8,4549,0.0,1.9166666666666667,1
16,49,9,4542,0.0,1.7666666666666666,2
17,56,12,4532,0.0,1.8529411764705883,3
18,65,15,4520,0.0,1.875,4
19,72,17,4511,0.0,1.9090909090909092,4
20,81,18,4501,0.0,1.88,4
21,95,21,4484,0.0,1.88135593220339,5
22,113,23,4464,0.0,1.8450704225352113,6
23,126,27,4447,0.0,1.8271604938271604,7
24,154,29,4417,0.0,1.7623762376237624,9
25,177,33,4389,1.0,1.7826086956521738,9
26,206,43,4350,1.0,1.8208955223880596,10
27,239,48,4312,1.0,1.7515527950310559,10
28,275,53,4271,1.0,1.7554347826086956,13
29,315,69,4215,1.0,1.7793427230046948,11
30,362,81,4156,1.0,1.7661290322580645,12
31,424,92,4083,1.0,1.7380952380952381,14
32,495,109,3995,1.0,1.7514619883040936,15
33,569,118,3912,1.0,1.7622739018087856,19
34,666,137,3796,1.0,1.78125,22
35,749,154,3696,1.0,1.7852882703777335,26
36,848,177,3574,1.0,1.7989417989417988,27
37,979,190,3430,1.0,1.8102643856920684,36
38,1071,238,3290,1.0,1.8186889818688983,41
39,1168,283,3148,1.0,1.8257575757575757,51
40,1260,320,3019,1.0,1.8187066974595842,58
41,1373,369,2857,1.0,1.7925696594427245,65
42,1467,420,2711,2.0,1.7992351816443595,75
43,1574,479,2545,2.0,1.7980684811237928,84
44,1643,549,2406,2.0,1.7970419063270338,89
45,1729,617,2252,2.0,1.8007692307692307,93
46,1787,713,2098,2.0,1.7859699355762348,95
47,1833,806,1959,2.0,1.7701612903225807,96
48,1864,913,1821,2.0,1.7644812221514958,99
49,1884,1023,1691,2.0,1.7598544572468162,101
50,1857,1155,1586,2.0,1.7626025791324735,96
51,1837,1273,1486,4.0,1.7623369256948382,94
52,1811,1396,1388,5.0,1.7600219659527732,92
53,1747,1529,1319,5.0,1.7592692101020957,87
54,1652,1679,1264,5.0,1.7530279094260137,81
55,1580,1823,1192,5.0,1.745893223819302,75
56,1512,1953,1130,5.0,1.7410759175465058,75
57,1453,2079,1063,5.0,1.735496558505408,71
58,1367,2214,1014,5.0,1.7306576402321083,63
59,1280,2350,965,5.0,1.7284421152929967,56
60,1176,2492,927,5.0,1.7268016957136127,55
61,1078,2622,895,5.0,1.7232059645852749,56
62,976,2753,865,6.0,1.7198892478080294,49
63,896,2856,842,6.0,1.717032967032967,43
64,823,2955,816,6.0,1.7132486388384756,40
65,748,3059,787,6.0,1.7108812949640289,34
66,662,3164,768,6.0,1.707905314872711,30
67,609,3234,751,6.0,1.708629893238434,28
68,535,3317,742,6.0,1.7065602836879432,24
69,469,3396,729,6.0,1.704766107678729,21
70,424,3458,712,6.0,1.7017543859649122,18
71,373,3513,708,6.0,1.700525394045534,14
72,344,3549,701,6.0,1.7006118881118881,13
73,312,3587,695,6.0,1.6987794245858763,9
74,269,3635,690,6.0,1.6987374836743578,8
75,236,3673,685,6.0,1.698695652173913,7
76,209,3706,679,6.0,1.6976138828633405,6
77,187,3731,676,6.0,1.6981786643538594,5
78,159,3761,674,6.0,1.6990459670424978,4
79,134,3788,672,6.0,1.6984402079722705,3
80,115,3809,670,6.0,1.699306759098787,3
81,100,3826,668,6.0,1.6994369857080986,2
82,86,3846,662,6.0,1.6983578219533275,2
83,74,3859,661,6.0,1.6980561555075595,2
84,67,3867,660,6.0,1.698488120950324,2
85,56,3880,658,6.0,1.6978851963746224,2
86,48,3888,658,6.0,1.6978851963746224,2
87,43,3897,654,6.0,1.6974137931034483,1
88,40,3900,654,6.0,1.6974137931034483,1
89,35,3907,652,6.0,1.6968130921619293,0
90,31,3912,651,6.0,1.696513129573827,0
91,26,3917,651,6.0,1.696513129573827,0
92,27,3919,648,6.0,1.697804563065002,1
93,26,3922,646,6.0,1.697934595524957,1
94,23,3925,646,6.0,1.697934595524957,1
95,22,3927,645,6.0,1.6976344086021506,1
96,21,3928,645,6.0,1.6976344086021506,1
97,19,3930,645,6.0,1.6976344086021506,1
98,16,3933,645,6.0,1.6976344086021506,1
99,17,3933,644,6.0,1.6973344797936372,1
100,16,3935,643,6.0,1.6970348087666522,1
