,infected,recovered,susceptible,dead,R0,severe_cases
0,3,0,4597,0.0,0.0,0
1,3,0,4597,0.0,0.0,0
2,3,0,4597,0.0,0.0,0
3,5,0,4595,0.0,1.0,0
4,5,0,4595,0.0,1.0,0
5,5,0,4595,0.0,1.0,0
6,6,0,4594,0.0,1.0,1
7,8,0,4592,0.0,1.25,1
8,9,0,4591,0.0,1.2,1
9,13,0,4587,0.0,1.4285714285714286,1
10,21,0,4579,0.0,1.5,3
11,21,0,4579,0.0,1.5,3
12,24,1,4575,0.0,1.6923076923076923,3
13,30,2,4568,0.0,1.7058823529411764,2
14,34,4,4562,0.0,1.75,2
15,38,5,4557,0.0,1.7391304347826086,3
16,48,5,4547,0.0,1.7241379310344827,4
17,56,6,4538,0.0,1.7352941176470589,5
18,64,8,4528,0.0,1.6829268292682926,6
19,74,9,4517,0.0,1.7391304347826086,7
20,85,10,4505,0.0,1.7358490566037736,7
21,99,13,4488,0.0,1.7868852459016393,7
22,120,15,4465,0.0,1.8082191780821917,7
23,137,17,4446,0.0,1.819277108433735,8
24,175,19,4406,0.0,1.819047619047619,11
25,206,25,4369,0.0,1.7674418604651163,11
26,223,36,4341,0.0,1.7534246575342465,14
27,274,42,4284,0.0,1.819767441860465,16
28,313,49,4238,0.0,1.795,20
29,366,55,4179,0.0,1.8253275109170306,21
30,427,67,4106,0.0,1.8389513108614233,22
31,483,79,4038,0.0,1.8388157894736843,21
32,557,89,3954,0.0,1.8267045454545454,30
33,638,106,3856,0.0,1.8206388206388207,34
34,729,127,3744,0.0,1.8187633262260128,40
35,826,149,3625,0.0,1.8202247191011236,47
36,933,169,3498,0.0,1.8286189683860232,52
37,1027,207,3366,0.0,1.8400597907324365,56
38,1147,239,3214,0.0,1.8342175066312998,61
39,1236,291,3073,0.0,1.8295318127250901,63
40,1336,344,2920,0.0,1.844884488448845,65
41,1428,410,2762,0.0,1.8460764587525151,65
42,1537,466,2597,0.0,1.8365472910927456,66
43,1615,532,2453,0.0,1.8293515358361774,72
44,1692,605,2303,0.0,1.8264331210191083,79
45,1767,683,2150,0.0,1.8233979135618479,80
46,1832,767,2001,0.0,1.8179271708683473,76
47,1877,872,1851,0.0,1.8053911900065747,78
48,1904,989,1707,0.0,1.8039950062421972,75
49,1915,1103,1582,0.0,1.8043087971274685,76
50,1895,1229,1476,0.0,1.8019630484988454,76
51,1889,1348,1363,0.0,1.8006681514476615,81
52,1850,1479,1271,0.0,1.7997835497835497,80
53,1805,1609,1186,0.0,1.7905511811023622,82
54,1731,1747,1122,0.0,1.7866323907455013,80
55,1662,1891,1046,1.0,1.7793380140421264,83
56,1593,2020,985,2.0,1.7747171667486472,79
57,1493,2167,938,2.0,1.7716917111003394,73
58,1390,2311,897,2.0,1.765886287625418,68
59,1296,2443,859,2.0,1.7613207547169811,61
60,1180,2603,815,2.0,1.7563923756392377,56
61,1099,2720,779,2.0,1.7535632183908045,54
62,987,2860,751,2.0,1.751937984496124,49
63,907,2962,729,2.0,1.7507929315813322,49
64,826,3069,703,2.0,1.7546233649075327,42
65,751,3162,684,3.0,1.7524663677130046,36
66,657,3270,670,3.0,1.750111557340473,31
67,591,3352,654,3.0,1.7486678507992894,31
68,539,3415,643,3.0,1.747345132743363,29
69,490,3478,629,3.0,1.7450462351387055,22
70,442,3542,613,3.0,1.7421190893169878,23
71,394,3599,604,3.0,1.7414847161572053,18
72,343,3660,594,3.0,1.7382608695652173,15
73,306,3703,588,3.0,1.7386018237082066,11
74,265,3749,583,3.0,1.738508239375542,9
75,229,3786,582,3.0,1.7389418907198613,8
76,203,3814,580,3.0,1.7383015597920277,8
77,178,3842,577,3.0,1.7380952380952381,8
78,155,3868,574,3.0,1.737137916126243,8
79,141,3885,571,3.0,1.7361830742659758,7
80,124,3904,569,3.0,1.7355478861087144,5
81,111,3922,564,3.0,1.7339647008179078,4
82,92,3941,564,3.0,1.7339647008179078,3
83,76,3960,561,3.0,1.733763440860215,3
84,62,3974,561,3.0,1.733763440860215,3
85,50,3986,561,3.0,1.733763440860215,2
86,42,3994,561,3.0,1.733763440860215,2
87,45,3997,555,3.0,1.7333619579218549,1
88,38,4005,554,3.0,1.733047210300429,0
89,33,4010,554,3.0,1.733047210300429,0
90,28,4015,554,3.0,1.733047210300429,0
91,23,4020,554,3.0,1.733047210300429,0
92,19,4024,554,3.0,1.733047210300429,0
93,18,4025,554,3.0,1.733047210300429,0
94,15,4028,554,3.0,1.733047210300429,0
95,16,4028,553,3.0,1.7327327327327327,0
96,14,4030,553,3.0,1.7327327327327327,0
97,11,4033,553,3.0,1.7327327327327327,0
98,10,4035,552,3.0,1.732418524871355,0
99,10,4036,551,3.0,1.7321045863694813,0
100,8,4038,551,3.0,1.7321045863694813,0
