,infected,recovered,susceptible,dead,R0,severe_cases
0,4,0,4596,0.0,0.0,0
1,5,0,4595,0.0,1.0,0
2,11,0,4589,0.0,1.75,0
3,25,0,4575,0.0,2.3333333333333335,1
4,54,0,4546,0.0,2.1739130434782608,1
5,90,0,4510,0.0,1.8695652173913044,3
6,165,4,4431,0.0,1.896551724137931,6
7,354,4,4242,0.0,1.9344262295081966,9
8,658,6,3936,0.0,1.981981981981982,28
9,1174,9,3417,0.0,2.008517887563884,64
10,1894,17,2689,0.0,1.901296111665005,101
11,2638,30,1932,0.0,1.8564459930313588,141
12,3274,52,1274,0.0,1.8517279821627648,163
13,3738,81,781,0.0,1.8447775628626693,186
14,3966,138,496,0.0,1.8360949395432153,201
15,4068,185,346,1.0,1.83585313174946,204
16,4085,262,252,1.0,1.8329113924050633,200
17,4028,378,193,1.0,1.8307692307692307,194
18,3935,505,159,1.0,1.8296907216494844,191
19,3788,684,127,1.0,1.8263179403351042,179
20,3572,917,110,1.0,1.8258038258038258,170
21,3331,1174,94,1.0,1.8241491085899513,159
22,3033,1478,87,2.0,1.8247673006879805,142
23,2739,1778,81,2.0,1.8235056542810986,126
24,2397,2123,78,2.0,1.8232445520581113,114
25,2026,2496,76,2.0,1.8225806451612903,97
26,1632,2890,76,2.0,1.8225806451612903,76
27,1285,3239,74,2.0,1.822652156388553,60
28,977,3551,70,2.0,1.8227950060410794,49
29,735,3793,70,2.0,1.8227950060410794,36
30,541,3987,70,2.0,1.8227950060410794,28
31,378,4150,70,2.0,1.8227950060410794,22
32,263,4265,70,2.0,1.8227950060410794,13
33,167,4361,70,2.0,1.8227950060410794,5
34,116,4412,70,2.0,1.8227950060410794,3
35,82,4446,70,2.0,1.8227950060410794,3
36,54,4474,70,2.0,1.8227950060410794,2
37,35,4493,70,2.0,1.8227950060410794,1
38,21,4507,70,2.0,1.8227950060410794,1
39,15,4513,70,2.0,1.8227950060410794,1
40,10,4518,70,2.0,1.8227950060410794,1
41,8,4520,70,2.0,1.8227950060410794,1
42,6,4522,70,2.0,1.8227950060410794,1
43,3,4525,70,2.0,1.8227950060410794,0
44,3,4525,70,2.0,1.8227950060410794,0
45,2,4526,70,2.0,1.8227950060410794,0
46,1,4527,70,2.0,1.8227950060410794,0
47,0,4528,70,2.0,1.8227950060410794,0
48,0,4528,70,2.0,1.8227950060410794,0
49,0,4528,70,2.0,1.8227950060410794,0
50,0,4528,70,2.0,1.8227950060410794,0
51,0,4528,70,2.0,1.8227950060410794,0
52,0,4528,70,2.0,1.8227950060410794,0
53,0,4528,70,2.0,1.8227950060410794,0
54,0,4528,70,2.0,1.8227950060410794,0
55,0,4528,70,2.0,1.8227950060410794,0
56,0,4528,70,2.0,1.8227950060410794,0
57,0,4528,70,2.0,1.8227950060410794,0
58,0,4528,70,2.0,1.8227950060410794,0
59,0,4528,70,2.0,1.8227950060410794,0
60,0,4528,70,2.0,1.8227950060410794,0
61,0,4528,70,2.0,1.8227950060410794,0
62,0,4528,70,2.0,1.8227950060410794,0
63,0,4528,70,2.0,1.8227950060410794,0
64,0,4528,70,2.0,1.8227950060410794,0
65,0,4528,70,2.0,1.8227950060410794,0
66,0,4528,70,2.0,1.8227950060410794,0
67,0,4528,70,2.0,1.8227950060410794,0
68,0,4528,70,2.0,1.8227950060410794,0
69,0,4528,70,2.0,1.8227950060410794,0
70,0,4528,70,2.0,1.8227950060410794,0
71,0,4528,70,2.0,1.8227950060410794,0
72,0,4528,70,2.0,1.8227950060410794,0
73,0,4528,70,2.0,1.8227950060410794,0
74,0,4528,70,2.0,1.8227950060410794,0
75,0,4528,70,2.0,1.8227950060410794,0
76,0,4528,70,2.0,1.8227950060410794,0
77,0,4528,70,2.0,1.8227950060410794,0
78,0,4528,70,2.0,1.8227950060410794,0
79,0,4528,70,2.0,1.8227950060410794,0
80,0,4528,70,2.0,1.8227950060410794,0
81,0,4528,70,2.0,1.8227950060410794,0
82,0,4528,70,2.0,1.8227950060410794,0
83,0,4528,70,2.0,1.8227950060410794,0
84,0,4528,70,2.0,1.8227950060410794,0
85,0,4528,70,2.0,1.8227950060410794,0
86,0,4528,70,2.0,1.8227950060410794,0
87,0,4528,70,2.0,1.8227950060410794,0
88,0,4528,70,2.0,1.8227950060410794,0
89,0,4528,70,2.0,1.8227950060410794,0
90,0,4528,70,2.0,1.8227950060410794,0
91,0,4528,70,2.0,1.8227950060410794,0
92,0,4528,70,2.0,1.8227950060410794,0
93,0,4528,70,2.0,1.8227950060410794,0
94,0,4528,70,2.0,1.8227950060410794,0
95,0,4528,70,2.0,1.8227950060410794,0
96,0,4528,70,2.0,1.8227950060410794,0
97,0,4528,70,2.0,1.8227950060410794,0
98,0,4528,70,2.0,1.8227950060410794,0
99,0,4528,70,2.0,1.8227950060410794,0
100,0,4528,70,2.0,1.8227950060410794,0
