,infected,recovered,susceptible,dead,R0,severe_cases
0,5,0,4595,0.0,0.0,0
1,6,0,4594,0.0,1.0,0
2,10,0,4590,0.0,1.6666666666666667,0
3,11,0,4589,0.0,1.5,0
4,13,0,4587,0.0,1.3333333333333333,1
5,15,1,4584,0.0,1.5714285714285714,1
6,16,1,4583,0.0,1.5,1
7,21,1,4578,0.0,1.5454545454545454,1
8,26,1,4573,0.0,1.6923076923076923,1
9,30,2,4568,0.0,1.6875,1
10,34,2,4564,0.0,1.55,1
11,38,4,4558,0.0,1.5416666666666667,1
12,47,5,4548,0.0,1.5666666666666667,1
13,54,5,4541,0.0,1.588235294117647,1
14,61,7,4532,0.0,1.6578947368421053,1
15,68,8,4524,0.0,1.6511627906976745,1
16,77,10,4513,0.0,1.6734693877551021,1
17,88,12,4500,0.0,1.7272727272727273,1
18,96,17,4487,0.0,1.8305084745762712,2
19,117,18,4465,0.0,1.8840579710144927,5
20,137,20,4443,0.0,1.853658536585366,5
21,157,24,4419,0.0,1.8144329896907216,4
22,184,30,4386,0.0,1.8495575221238938,7
23,218,38,4344,0.0,1.8592592592592592,7
24,245,46,4309,0.0,1.869281045751634,8
25,286,57,4257,0.0,1.867403314917127,11
26,327,65,4208,0.0,1.8516746411483254,13
27,380,71,4149,0.0,1.8204081632653062,15
28,426,88,4086,0.0,1.8375451263537905,18
29,500,99,4001,0.0,1.8109756097560976,24
30,586,114,3900,0.0,1.8241469816272966,29
31,665,131,3804,0.0,1.8568075117370892,34
32,751,146,3703,0.0,1.8544698544698546,42
33,853,163,3584,0.0,1.8653136531365313,50
34,964,196,3440,0.0,1.8450479233226837,59
35,1063,228,3309,0.0,1.8530259365994237,65
36,1166,265,3169,0.0,1.8447606727037515,71
37,1278,307,3015,0.0,1.8265895953757225,74
38,1414,353,2833,0.0,1.803480040941658,80
39,1537,410,2653,0.0,1.8115671641791045,81
40,1620,475,2505,0.0,1.8001722652885443,87
41,1719,543,2338,0.0,1.7998405103668262,94
42,1797,613,2190,0.0,1.8055555555555556,97
43,1833,711,2056,0.0,1.8045486851457,94
44,1885,811,1904,0.0,1.8,102
45,1923,900,1777,0.0,1.8052530429212044,105
46,1912,1028,1660,0.0,1.8061538461538462,100
47,1918,1132,1550,0.0,1.8060498220640568,103
48,1898,1259,1443,0.0,1.810453762205629,101
49,1873,1382,1345,0.0,1.8035516093229744,100
50,1811,1521,1268,0.0,1.7983783783783784,97
51,1767,1652,1181,0.0,1.7958968963703315,98
52,1706,1787,1107,0.0,1.7868852459016393,91
53,1632,1931,1037,0.0,1.7772227772227773,91
54,1518,2092,990,0.0,1.7811264822134387,83
55,1432,2229,939,0.0,1.7764820213799806,82
56,1319,2376,905,0.0,1.7723342939481268,75
57,1212,2525,863,0.0,1.7703984819734346,68
58,1090,2677,833,0.0,1.7653683716564994,62
59,1016,2787,797,0.0,1.7656903765690377,58
60,915,2910,775,0.0,1.7660656495607951,52
61,827,3023,750,0.0,1.7637614678899083,46
62,750,3115,735,0.0,1.7625570776255708,40
63,689,3196,715,0.0,1.7564508827523766,38
64,623,3281,696,0.0,1.753936122357175,36
65,546,3372,682,0.0,1.7507829977628635,34
66,487,3443,670,0.0,1.749108734402852,28
67,435,3512,653,0.0,1.747340425531915,22
68,395,3562,643,0.0,1.7463543968183828,21
69,341,3627,632,0.0,1.7450462351387055,21
70,302,3674,624,0.0,1.7447275922671353,17
71,271,3710,619,0.0,1.743859649122807,14
72,229,3757,614,0.0,1.7437582128777924,13
73,208,3778,614,0.0,1.7437582128777924,12
74,192,3796,612,0.0,1.7431072210065646,11
75,163,3831,606,0.0,1.743444055944056,10
76,154,3846,600,0.0,1.743019197207679,9
77,125,3877,598,0.0,1.7431312690798082,6
78,110,3894,596,0.0,1.742483660130719,5
79,98,3906,596,0.0,1.742483660130719,4
80,86,3919,595,0.0,1.7421602787456445,3
81,77,3928,595,0.0,1.7421602787456445,3
82,63,3943,594,0.0,1.7418371789290379,2
83,56,3951,593,0.0,1.7415143603133159,0
84,46,3963,591,0.0,1.7408695652173913,0
85,38,3971,591,0.0,1.7408695652173913,0
86,27,3982,591,0.0,1.7408695652173913,0
87,23,3986,591,0.0,1.7408695652173913,0
88,19,3990,591,0.0,1.7408695652173913,0
89,19,3990,591,0.0,1.7408695652173913,0
90,18,3991,591,0.0,1.7408695652173913,0
91,17,3993,590,0.0,1.740547588005215,0
92,14,3996,590,0.0,1.740547588005215,0
93,10,4000,590,0.0,1.740547588005215,0
94,7,4003,590,0.0,1.740547588005215,0
95,7,4003,590,0.0,1.740547588005215,0
96,6,4004,590,0.0,1.740547588005215,0
97,4,4007,589,0.0,1.740225890529974,0
98,4,4007,589,0.0,1.740225890529974,0
99,3,4008,589,0.0,1.740225890529974,0
100,3,4009,588,0.0,1.7399044724272688,0
