,infected,recovered,susceptible,dead,R0,severe_cases
0,2,0,4598,0.0,0.0,0
1,2,0,4598,0.0,0.0,0
2,2,0,4598,0.0,0.0,0
3,3,0,4597,0.0,1.0,0
4,11,0,4589,0.0,1.8,1
5,45,0,4555,0.0,2.0476190476190474,2
6,109,0,4491,0.0,2.0576923076923075,7
7,251,1,4348,0.0,2.192982456140351,15
8,595,3,4002,0.0,2.0912280701754384,35
9,1337,5,3258,0.0,2.0059880239520957,73
10,2330,9,2261,0.0,1.9523809523809523,125
11,3268,24,1308,0.0,1.9116792562463685,159
12,3855,46,699,0.0,1.890882638215325,181
13,4113,73,414,0.0,1.8779174147217235,191
14,4234,112,254,0.0,1.8708010335917313,203
15,4253,167,180,0.0,1.8672865595942518,200
16,4212,250,137,1.0,1.8657465495608532,199
17,4118,368,113,1.0,1.8633153302866639,195
18,3971,537,90,2.0,1.8630533719486968,182
19,3806,713,79,2.0,1.8614432989690721,175
20,3569,955,74,2.0,1.8619695096827358,168
21,3297,1232,69,2.0,1.8617283950617285,158
22,2961,1570,67,2.0,1.862551440329218,144
23,2590,1943,65,2.0,1.861842105263158,125
24,2193,2341,64,2.0,1.8614878750513768,112
25,1808,2729,61,2.0,1.8604269293924467,85
26,1429,3107,61,3.0,1.8604269293924467,65
27,1106,3430,61,3.0,1.8604269293924467,51
28,774,3762,61,3.0,1.8604269293924467,34
29,551,3985,61,3.0,1.8604269293924467,26
30,369,4167,61,3.0,1.8604269293924467,16
31,241,4295,61,3.0,1.8604269293924467,6
32,166,4370,61,3.0,1.8604269293924467,4
33,107,4429,61,3.0,1.8604269293924467,2
34,61,4475,61,3.0,1.8604269293924467,1
35,40,4496,61,3.0,1.8604269293924467,0
36,25,4511,61,3.0,1.8604269293924467,0
37,14,4522,61,3.0,1.8604269293924467,0
38,11,4525,61,3.0,1.8604269293924467,0
39,8,4528,61,3.0,1.8604269293924467,0
40,6,4530,61,3.0,1.8604269293924467,0
41,5,4531,61,3.0,1.8604269293924467,0
42,2,4534,61,3.0,1.8604269293924467,0
43,0,4536,61,3.0,1.8604269293924467,0
44,0,4536,61,3.0,1.8604269293924467,0
45,0,4536,61,3.0,1.8604269293924467,0
46,0,4536,61,3.0,1.8604269293924467,0
47,0,4536,61,3.0,1.8604269293924467,0
48,0,4536,61,3.0,1.8604269293924467,0
49,0,4536,61,3.0,1.8604269293924467,0
50,0,4536,61,3.0,1.8604269293924467,0
51,0,4536,61,3.0,1.8604269293924467,0
52,0,4536,61,3.0,1.8604269293924467,0
53,0,4536,61,3.0,1.8604269293924467,0
54,0,4536,61,3.0,1.8604269293924467,0
55,0,4536,61,3.0,1.8604269293924467,0
56,0,4536,61,3.0,1.8604269293924467,0
57,0,4536,61,3.0,1.8604269293924467,0
58,0,4536,61,3.0,1.8604269293924467,0
59,0,4536,61,3.0,1.8604269293924467,0
60,0,4536,61,3.0,1.8604269293924467,0
61,0,4536,61,3.0,1.8604269293924467,0
62,0,4536,61,3.0,1.8604269293924467,0
63,0,4536,61,3.0,1.8604269293924467,0
64,0,4536,61,3.0,1.8604269293924467,0
65,0,4536,61,3.0,1.8604269293924467,0
66,0,4536,61,3.0,1.8604269293924467,0
67,0,4536,61,3.0,1.8604269293924467,0
68,0,4536,61,3.0,1.8604269293924467,0
69,0,4536,61,3.0,1.8604269293924467,0
70,0,4536,61,3.0,1.8604269293924467,0
71,0,4536,61,3.0,1.8604269293924467,0
72,0,4536,61,3.0,1.8604269293924467,0
73,0,4536,61,3.0,1.8604269293924467,0
74,0,4536,61,3.0,1.8604269293924467,0
75,0,4536,61,3.0,1.8604269293924467,0
76,0,4536,61,3.0,1.8604269293924467,0
77,0,4536,61,3.0,1.8604269293924467,0
78,0,4536,61,3.0,1.8604269293924467,0
79,0,4536,61,3.0,1.8604269293924467,0
80,0,4536,61,3.0,1.8604269293924467,0
81,0,4536,61,3.0,1.8604269293924467,0
82,0,4536,61,3.0,1.8604269293924467,0
83,0,4536,61,3.0,1.8604269293924467,0
84,0,4536,61,3.0,1.8604269293924467,0
85,0,4536,61,3.0,1.8604269293924467,0
86,0,4536,61,3.0,1.8604269293924467,0
87,0,4536,61,3.0,1.8604269293924467,0
88,0,4536,61,3.0,1.8604269293924467,0
89,0,4536,61,3.0,1.8604269293924467,0
90,0,4536,61,3.0,1.8604269293924467,0
91,0,4536,61,3.0,1.8604269293924467,0
92,0,4536,61,3.0,1.8604269293924467,0
93,0,4536,61,3.0,1.8604269293924467,0
94,0,4536,61,3.0,1.8604269293924467,0
95,0,4536,61,3.0,1.8604269293924467,0
96,0,4536,61,3.0,1.8604269293924467,0
97,0,4536,61,3.0,1.8604269293924467,0
98,0,4536,61,3.0,1.8604269293924467,0
99,0,4536,61,3.0,1.8604269293924467,0
100,0,4536,61,3.0,1.8604269293924467,0
