,infected,recovered,susceptible,dead,R0,severe_cases
0,2,0,4598,0.0,0.0,0
1,15,0,4585,0.0,2.6,0
2,42,0,4558,0.0,2.1052631578947367,1
3,127,0,4473,0.0,2.0491803278688523,3
4,336,0,4264,0.0,2.0875,11
5,763,4,3833,0.0,2.0345744680851063,37
6,1605,8,2987,0.0,1.998759305210918,78
7,2594,14,1992,0.0,1.9727479182437548,129
8,3473,25,1102,0.0,1.920879120879121,173
9,3929,47,624,0.0,1.9050814956855224,191
10,4167,73,360,0.0,1.87854609929078,211
11,4241,113,246,0.0,1.8710232158211522,213
12,4261,173,165,1.0,1.8661052631578947,216
13,4206,265,128,1.0,1.861307788421491,212
14,4117,387,95,1.0,1.8618693134822166,203
15,3971,552,76,1.0,1.8559113300492611,199
16,3771,758,70,1.0,1.8560885608856088,189
17,3533,1006,60,1.0,1.8563829787234043,180
18,3258,1283,58,1.0,1.856441717791411,170
19,2914,1631,54,1.0,1.8558006535947713,155
20,2556,1991,52,1.0,1.8566176470588236,133
21,2160,2387,52,1.0,1.8566176470588236,114
22,1784,2763,52,1.0,1.8566176470588236,94
23,1397,3150,52,1.0,1.8566176470588236,73
24,1059,3489,51,1.0,1.8570261437908497,62
25,778,3770,51,1.0,1.8570261437908497,48
26,553,3995,51,1.0,1.8570261437908497,33
27,358,4190,51,1.0,1.8570261437908497,20
28,228,4320,51,1.0,1.8570261437908497,14
29,143,4405,51,1.0,1.8570261437908497,4
30,87,4461,51,1.0,1.8570261437908497,2
31,51,4497,51,1.0,1.8570261437908497,1
32,32,4516,51,1.0,1.8570261437908497,1
33,20,4528,51,1.0,1.8570261437908497,1
34,10,4538,51,1.0,1.8570261437908497,1
35,7,4541,51,1.0,1.8570261437908497,1
36,4,4544,51,1.0,1.8570261437908497,1
37,2,4546,51,1.0,1.8570261437908497,0
38,1,4547,51,1.0,1.8570261437908497,0
39,1,4547,51,1.0,1.8570261437908497,0
40,1,4547,51,1.0,1.8570261437908497,0
41,1,4547,51,1.0,1.8570261437908497,0
42,1,4547,51,1.0,1.8570261437908497,0
43,0,4548,51,1.0,1.8570261437908497,0
44,0,4548,51,1.0,1.8570261437908497,0
45,0,4548,51,1.0,1.8570261437908497,0
46,0,4548,51,1.0,1.8570261437908497,0
47,0,4548,51,1.0,1.8570261437908497,0
48,0,4548,51,1.0,1.8570261437908497,0
49,0,4548,51,1.0,1.8570261437908497,0
50,0,4548,51,1.0,1.8570261437908497,0
51,0,4548,51,1.0,1.8570261437908497,0
52,0,4548,51,1.0,1.8570261437908497,0
53,0,4548,51,1.0,1.8570261437908497,0
54,0,4548,51,1.0,1.8570261437908497,0
55,0,4548,51,1.0,1.8570261437908497,0
56,0,4548,51,1.0,1.8570261437908497,0
57,0,4548,51,1.0,1.8570261437908497,0
58,0,4548,51,1.0,1.8570261437908497,0
59,0,4548,51,1.0,1.8570261437908497,0
60,0,4548,51,1.0,1.8570261437908497,0
61,0,4548,51,1.0,1.8570261437908497,0
62,0,4548,51,1.0,1.8570261437908497,0
63,0,4548,51,1.0,1.8570261437908497,0
64,0,4548,51,1.0,1.8570261437908497,0
65,0,4548,51,1.0,1.8570261437908497,0
66,0,4548,51,1.0,1.8570261437908497,0
67,0,4548,51,1.0,1.8570261437908497,0
68,0,4548,51,1.0,1.8570261437908497,0
69,0,4548,51,1.0,1.8570261437908497,0
70,0,4548,51,1.0,1.8570261437908497,0
71,0,4548,51,1.0,1.8570261437908497,0
72,0,4548,51,1.0,1.8570261437908497,0
73,0,4548,51,1.0,1.8570261437908497,0
74,0,4548,51,1.0,1.8570261437908497,0
75,0,4548,51,1.0,1.8570261437908497,0
76,0,4548,51,1.0,1.8570261437908497,0
77,0,4548,51,1.0,1.8570261437908497,0
78,0,4548,51,1.0,1.8570261437908497,0
79,0,4548,51,1.0,1.8570261437908497,0
80,0,4548,51,1.0,1.8570261437908497,0
81,0,4548,51,1.0,1.8570261437908497,0
82,0,4548,51,1.0,1.8570261437908497,0
83,0,4548,51,1.0,1.8570261437908497,0
84,0,4548,51,1.0,1.8570261437908497,0
85,0,4548,51,1.0,1.8570261437908497,0
86,0,4548,51,1.0,1.8570261437908497,0
87,0,4548,51,1.0,1.8570261437908497,0
88,0,4548,51,1.0,1.8570261437908497,0
89,0,4548,51,1.0,1.8570261437908497,0
90,0,4548,51,1.0,1.8570261437908497,0
91,0,4548,51,1.0,1.8570261437908497,0
92,0,4548,51,1.0,1.8570261437908497,0
93,0,4548,51,1.0,1.8570261437908497,0
94,0,4548,51,1.0,1.8570261437908497,0
95,0,4548,51,1.0,1.8570261437908497,0
96,0,4548,51,1.0,1.8570261437908497,0
97,0,4548,51,1.0,1.8570261437908497,0
98,0,4548,51,1.0,1.8570261437908497,0
99,0,4548,51,1.0,1.8570261437908497,0
100,0,4548,51,1.0,1.8570261437908497,0
