,infected,recovered,susceptible,dead,R0,severe_cases
0,6,0,4594,0.0,0.0,1
1,23,0,4577,0.0,1.7,3
2,81,0,4519,0.0,1.9736842105263157,6
3,147,2,4451,0.0,1.9861111111111112,9
4,298,2,4300,0.0,1.8846153846153846,14
5,593,6,4001,0.0,1.9700996677740863,34
6,1044,8,3548,0.0,1.9478584729981379,55
7,1796,15,2789,0.0,1.9080338266384778,82
8,2633,20,1947,0.0,1.8920657612580414,125
9,3287,32,1281,0.0,1.870694522868436,149
10,3716,58,826,0.0,1.8653465346534654,171
11,3960,96,544,0.0,1.8569463548830811,186
12,4082,160,358,0.0,1.8562664329535494,192
13,4112,241,247,0.0,1.8497872340425532,192
14,4063,345,192,0.0,1.8488030239395212,189
15,3981,468,151,0.0,1.846633416458853,185
16,3841,628,131,0.0,1.844214876033058,177
17,3635,853,112,0.0,1.8436857260386672,165
18,3395,1104,101,0.0,1.8421484214842148,154
19,3141,1364,95,0.0,1.840834697217676,147
20,2823,1686,91,0.0,1.8402125051082958,132
21,2466,2045,89,0.0,1.8395263372805226,118
22,2118,2400,82,0.0,1.8393803505911128,100
23,1748,2772,80,0.0,1.8386965376782078,83
24,1391,3130,79,0.0,1.8391038696537678,70
25,1104,3421,75,0.0,1.838486574450773,57
26,843,3683,74,0.0,1.838145587637251,42
27,621,3906,73,0.0,1.8378048780487806,29
28,423,4103,73,1.0,1.838145587637251,18
29,289,4238,72,1.0,1.8378048780487806,11
30,199,4328,72,1.0,1.8378048780487806,9
31,128,4399,72,1.0,1.8378048780487806,7
32,80,4447,72,1.0,1.8378048780487806,4
33,56,4471,72,1.0,1.8378048780487806,2
34,40,4487,72,1.0,1.8378048780487806,1
35,29,4498,72,1.0,1.8378048780487806,1
36,18,4509,72,1.0,1.8378048780487806,0
37,16,4511,72,1.0,1.8378048780487806,0
38,11,4516,72,1.0,1.8378048780487806,0
39,9,4518,72,1.0,1.8378048780487806,0
40,7,4520,72,1.0,1.8378048780487806,0
41,4,4523,72,1.0,1.8378048780487806,0
42,4,4523,72,1.0,1.8378048780487806,0
43,3,4524,72,1.0,1.8378048780487806,0
44,3,4524,72,1.0,1.8378048780487806,0
45,2,4525,72,1.0,1.8378048780487806,0
46,1,4526,72,1.0,1.8378048780487806,0
47,0,4527,72,1.0,1.8378048780487806,0
48,0,4527,72,1.0,1.8378048780487806,0
49,0,4527,72,1.0,1.8378048780487806,0
50,0,4527,72,1.0,1.8378048780487806,0
51,0,4527,72,1.0,1.8378048780487806,0
52,0,4527,72,1.0,1.8378048780487806,0
53,0,4527,72,1.0,1.8378048780487806,0
54,0,4527,72,1.0,1.8378048780487806,0
55,0,4527,72,1.0,1.8378048780487806,0
56,0,4527,72,1.0,1.8378048780487806,0
57,0,4527,72,1.0,1.8378048780487806,0
58,0,4527,72,1.0,1.8378048780487806,0
59,0,4527,72,1.0,1.8378048780487806,0
60,0,4527,72,1.0,1.8378048780487806,0
61,0,4527,72,1.0,1.8378048780487806,0
62,0,4527,72,1.0,1.8378048780487806,0
63,0,4527,72,1.0,1.8378048780487806,0
64,0,4527,72,1.0,1.8378048780487806,0
65,0,4527,72,1.0,1.8378048780487806,0
66,0,4527,72,1.0,1.8378048780487806,0
67,0,4527,72,1.0,1.8378048780487806,0
68,0,4527,72,1.0,1.8378048780487806,0
69,0,4527,72,1.0,1.8378048780487806,0
70,0,4527,72,1.0,1.8378048780487806,0
71,0,4527,72,1.0,1.8378048780487806,0
72,0,4527,72,1.0,1.8378048780487806,0
73,0,4527,72,1.0,1.8378048780487806,0
74,0,4527,72,1.0,1.8378048780487806,0
75,0,4527,72,1.0,1.8378048780487806,0
76,0,4527,72,1.0,1.8378048780487806,0
77,0,4527,72,1.0,1.8378048780487806,0
78,0,4527,72,1.0,1.8378048780487806,0
79,0,4527,72,1.0,1.8378048780487806,0
80,0,4527,72,1.0,1.8378048780487806,0
81,0,4527,72,1.0,1.8378048780487806,0
82,0,4527,72,1.0,1.8378048780487806,0
83,0,4527,72,1.0,1.8378048780487806,0
84,0,4527,72,1.0,1.8378048780487806,0
85,0,4527,72,1.0,1.8378048780487806,0
86,0,4527,72,1.0,1.8378048780487806,0
87,0,4527,72,1.0,1.8378048780487806,0
88,0,4527,72,1.0,1.8378048780487806,0
89,0,4527,72,1.0,1.8378048780487806,0
90,0,4527,72,1.0,1.8378048780487806,0
91,0,4527,72,1.0,1.8378048780487806,0
92,0,4527,72,1.0,1.8378048780487806,0
93,0,4527,72,1.0,1.8378048780487806,0
94,0,4527,72,1.0,1.8378048780487806,0
95,0,4527,72,1.0,1.8378048780487806,0
96,0,4527,72,1.0,1.8378048780487806,0
97,0,4527,72,1.0,1.8378048780487806,0
98,0,4527,72,1.0,1.8378048780487806,0
99,0,4527,72,1.0,1.8378048780487806,0
100,0,4527,72,1.0,1.8378048780487806,0
