,infected,recovered,susceptible,dead,R0,severe_cases
0,5,0,4595,0.0,0.0,0
1,5,0,4595,0.0,0.0,0
2,6,0,4594,0.0,1.0,0
3,6,0,4594,0.0,1.0,0
4,7,0,4593,0.0,1.0,0
5,7,0,4593,0.0,1.0,0
6,10,0,4590,0.0,1.6666666666666667,0
7,13,0,4587,0.0,2.0,0
8,14,1,4585,0.0,1.6666666666666667,0
9,18,4,4578,0.0,1.7,0
10,29,4,4567,0.0,1.75,2
11,31,4,4565,0.0,1.875,2
12,37,6,4557,0.0,1.7272727272727273,2
13,45,6,4549,0.0,1.7692307692307692,2
14,54,7,4539,0.0,1.75,2
15,66,7,4527,0.0,1.7435897435897436,3
16,80,8,4512,0.0,1.8043478260869565,3
17,89,11,4500,0.0,1.7924528301886793,3
18,107,14,4479,0.0,1.8709677419354838,4
19,125,18,4457,0.0,1.84,6
20,152,20,4428,0.0,1.835164835164835,10
21,173,24,4403,0.0,1.8823529411764706,14
22,226,28,4346,0.0,1.8308823529411764,15
23,257,38,4305,0.0,1.8471337579617835,14
24,300,45,4255,0.0,1.8279569892473118,18
25,351,52,4197,0.0,1.8952380952380952,20
26,406,66,4128,0.0,1.8605577689243027,26
27,477,82,4041,0.0,1.8528428093645486,27
28,535,94,3971,0.0,1.8682634730538923,33
29,617,107,3875,1.0,1.836734693877551,35
30,675,124,3800,1.0,1.8027210884353742,37
31,770,149,3680,1.0,1.8263473053892216,43
32,843,176,3580,1.0,1.8255395683453237,45
33,933,202,3464,1.0,1.821256038647343,50
34,1027,231,3341,1.0,1.8253275109170306,51
35,1137,265,3197,1.0,1.8203125,54
36,1233,310,3056,1.0,1.8170011806375443,64
37,1353,350,2896,1.0,1.8210075026795285,70
38,1455,394,2750,1.0,1.8141592920353982,71
39,1566,464,2569,1.0,1.8252252252252252,76
40,1663,532,2404,1.0,1.8167495854063018,79
41,1732,611,2256,1.0,1.8117738187451589,83
42,1778,699,2122,1.0,1.8103953147877012,88
43,1809,792,1997,2.0,1.8142458100558658,88
44,1853,895,1850,2.0,1.811881188118812,87
45,1865,996,1737,2.0,1.8054327226784586,85
46,1870,1105,1623,2.0,1.8001211387038158,87
47,1861,1230,1507,2.0,1.7995337995337994,88
48,1842,1357,1398,3.0,1.7924845765563657,87
49,1811,1487,1299,3.0,1.7820443482963764,84
50,1775,1598,1224,3.0,1.7718191377497372,84
51,1693,1740,1164,3.0,1.7707795560144552,80
52,1591,1891,1115,3.0,1.7686832740213523,74
53,1498,2047,1052,3.0,1.7595628415300546,69
54,1413,2180,1004,3.0,1.7520741825280626,65
55,1309,2330,958,3.0,1.748917748917749,62
56,1205,2460,932,3.0,1.743809523809524,56
57,1113,2589,895,3.0,1.7431668237511782,51
58,1024,2707,866,3.0,1.737995337995338,51
59,920,2833,844,3.0,1.7393320964749537,48
60,846,2928,823,3.0,1.7377880184331798,47
61,752,3040,805,3.0,1.73489010989011,41
62,675,3134,788,3.0,1.732362312243969,35
63,610,3215,772,3.0,1.7301946582163874,30
64,536,3303,758,3.0,1.7255960413855151,28
65,488,3368,741,3.0,1.7231663685152057,26
66,413,3453,731,3.0,1.7214795008912656,20
67,381,3497,719,3.0,1.7214571301643713,18
68,335,3552,710,3.0,1.719344842850819,15
69,283,3613,701,3.0,1.7180052956751986,13
70,241,3660,696,3.0,1.7179374173644777,11
71,223,3685,689,3.0,1.7164835164835164,9
72,193,3722,682,3.0,1.7150372643577378,9
73,171,3747,679,3.0,1.7148488830486202,9
74,148,3772,677,3.0,1.7142231947483588,9
75,137,3787,673,3.0,1.7129750982961993,8
76,124,3801,672,3.0,1.7126637554585153,8
77,106,3819,672,3.0,1.7126637554585153,6
78,96,3830,671,3.0,1.712352684417285,5
79,86,3843,668,3.0,1.7121674662014827,4
80,73,3856,668,3.0,1.7121674662014827,4
81,61,3868,668,3.0,1.7121674662014827,3
82,47,3882,668,3.0,1.7121674662014827,3
83,39,3891,667,3.0,1.7118570183086312,1
84,34,3896,667,3.0,1.7118570183086312,1
85,24,3906,667,3.0,1.7118570183086312,1
86,24,3907,666,3.0,1.7115468409586057,1
87,19,3912,666,3.0,1.7115468409586057,1
88,13,3918,666,3.0,1.7115468409586057,0
89,8,3923,666,3.0,1.7115468409586057,0
90,5,3926,666,3.0,1.7115468409586057,0
91,5,3926,666,3.0,1.7115468409586057,0
92,4,3927,666,3.0,1.7115468409586057,0
93,4,3927,666,3.0,1.7115468409586057,0
94,4,3927,666,3.0,1.7115468409586057,0
95,4,3927,666,3.0,1.7115468409586057,0
96,2,3929,666,3.0,1.7115468409586057,0
97,2,3929,666,3.0,1.7115468409586057,0
98,2,3929,666,3.0,1.7115468409586057,0
99,1,3930,666,3.0,1.7115468409586057,0
100,1,3930,666,3.0,1.7115468409586057,0
