,infected,recovered,susceptible,dead,R0,severe_cases
0,3,0,4597,0.0,0.0,0
1,3,0,4597,0.0,0.0,0
2,4,0,4596,0.0,1.0,0
3,4,0,4596,0.0,1.0,0
4,4,0,4596,0.0,1.0,0
5,4,0,4596,0.0,1.0,0
6,6,0,4594,0.0,1.5,0
7,6,0,4594,0.0,1.5,0
8,6,0,4594,0.0,1.5,0
9,6,0,4594,0.0,1.5,0
10,6,0,4594,0.0,1.5,0
11,7,0,4593,0.0,1.3333333333333333,0
12,6,1,4593,0.0,1.3333333333333333,0
13,6,1,4593,0.0,1.3333333333333333,0
14,8,1,4591,0.0,1.2,0
15,8,1,4591,0.0,1.2,0
16,7,2,4591,0.0,1.2,0
17,6,3,4591,0.0,1.2,0
18,6,3,4591,0.0,1.2,0
19,5,4,4591,0.0,1.2,0
20,4,6,4590,0.0,1.1666666666666667,0
21,2,8,4590,0.0,1.1666666666666667,0
22,2,8,4590,0.0,1.1666666666666667,0
23,2,8,4590,0.0,1.1666666666666667,0
24,2,8,4590,0.0,1.1666666666666667,0
25,2,8,4590,0.0,1.1666666666666667,0
26,2,8,4590,0.0,1.1666666666666667,0
27,2,8,4590,0.0,1.1666666666666667,0
28,2,8,4590,0.0,1.1666666666666667,0
29,1,9,4590,0.0,1.1666666666666667,0
30,0,10,4590,0.0,1.1666666666666667,0
31,0,10,4590,0.0,1.1666666666666667,0
32,0,10,4590,0.0,1.1666666666666667,0
33,0,10,4590,0.0,1.1666666666666667,0
34,0,10,4590,0.0,1.1666666666666667,0
35,0,10,4590,0.0,1.1666666666666667,0
36,0,10,4590,0.0,1.1666666666666667,0
37,0,10,4590,0.0,1.1666666666666667,0
38,0,10,4590,0.0,1.1666666666666667,0
39,0,10,4590,0.0,1.1666666666666667,0
40,0,10,4590,0.0,1.1666666666666667,0
41,0,10,4590,0.0,1.1666666666666667,0
42,0,10,4590,0.0,1.1666666666666667,0
43,0,10,4590,0.0,1.1666666666666667,0
44,0,10,4590,0.0,1.1666666666666667,0
45,0,10,4590,0.0,1.1666666666666667,0
46,0,10,4590,0.0,1.1666666666666667,0
47,0,10,4590,0.0,1.1666666666666667,0
48,0,10,4590,0.0,1.1666666666666667,0
49,0,10,4590,0.0,1.1666666666666667,0
50,0,10,4590,0.0,1.1666666666666667,0
51,0,10,4590,0.0,1.1666666666666667,0
52,0,10,4590,0.0,1.1666666666666667,0
53,0,10,4590,0.0,1.1666666666666667,0
54,0,10,4590,0.0,1.1666666666666667,0
55,0,10,4590,0.0,1.1666666666666667,0
56,0,10,4590,0.0,1.1666666666666667,0
57,0,10,4590,0.0,1.1666666666666667,0
58,0,10,4590,0.0,1.1666666666666667,0
59,0,10,4590,0.0,1.1666666666666667,0
60,0,10,4590,0.0,1.1666666666666667,0
61,0,10,4590,0.0,1.1666666666666667,0
62,0,10,4590,0.0,1.1666666666666667,0
63,0,10,4590,0.0,1.1666666666666667,0
64,0,10,4590,0.0,1.1666666666666667,0
65,0,10,4590,0.0,1.1666666666666667,0
66,0,10,4590,0.0,1.1666666666666667,0
67,0,10,4590,0.0,1.1666666666666667,0
68,0,10,4590,0.0,1.1666666666666667,0
69,0,10,4590,0.0,1.1666666666666667,0
70,0,10,4590,0.0,1.1666666666666667,0
71,0,10,4590,0.0,1.1666666666666667,0
72,0,10,4590,0.0,1.1666666666666667,0
73,0,10,4590,0.0,1.1666666666666667,0
74,0,10,4590,0.0,1.1666666666666667,0
75,0,10,4590,0.0,1.1666666666666667,0
76,0,10,4590,0.0,1.1666666666666667,0
77,0,10,4590,0.0,1.1666666666666667,0
78,0,10,4590,0.0,1.1666666666666667,0
79,0,10,4590,0.0,1.1666666666666667,0
80,0,10,4590,0.0,1.1666666666666667,0
81,0,10,4590,0.0,1.1666666666666667,0
82,0,10,4590,0.0,1.1666666666666667,0
83,0,10,4590,0.0,1.1666666666666667,0
84,0,10,4590,0.0,1.1666666666666667,0
85,0,10,4590,0.0,1.1666666666666667,0
86,0,10,4590,0.0,1.1666666666666667,0
87,0,10,4590,0.0,1.1666666666666667,0
88,0,10,4590,0.0,1.1666666666666667,0
89,0,10,4590,0.0,1.1666666666666667,0
90,0,10,4590,0.0,1.1666666666666667,0
91,0,10,4590,0.0,1.1666666666666667,0
92,0,10,4590,0.0,1.1666666666666667,0
93,0,10,4590,0.0,1.1666666666666667,0
94,0,10,4590,0.0,1.1666666666666667,0
95,0,10,4590,0.0,1.1666666666666667,0
96,0,10,4590,0.0,1.1666666666666667,0
97,0,10,4590,0.0,1.1666666666666667,0
98,0,10,4590,0.0,1.1666666666666667,0
99,0,10,4590,0.0,1.1666666666666667,0
100,0,10,4590,0.0,1.1666666666666667,0
