,infected,recovered,susceptible,dead,R0,severe_cases
0,9,0,4591,0.0,0.0,0
1,14,0,4586,0.0,1.25,0
2,20,0,4580,0.0,1.2222222222222223,0
3,27,0,4573,0.0,1.6363636363636365,0
4,48,0,4552,0.0,2.0526315789473686,0
5,71,0,4529,0.0,2.066666666666667,0
6,103,0,4497,0.0,1.9583333333333333,0
7,140,0,4460,0.0,1.8714285714285714,3
8,187,2,4411,0.0,1.935483870967742,4
9,267,3,4330,0.0,1.9477611940298507,8
10,358,5,4237,0.0,1.893048128342246,11
11,482,11,4107,0.0,1.936,17
12,648,21,3931,0.0,1.952662721893491,23
13,868,32,3700,0.0,1.8757894736842105,36
14,1149,41,3410,0.0,1.805810397553517,49
15,1450,57,3093,0.0,1.8516687268232386,69
16,1782,73,2745,0.0,1.8552763819095477,86
17,2106,113,2381,0.0,1.8432026688907424,106
18,2445,155,2000,0.0,1.8480741797432239,127
19,2728,201,1671,0.0,1.8634333120612636,141
20,2938,278,1384,0.0,1.8667054714784632,150
21,3094,351,1155,0.0,1.8603140227395778,161
22,3179,443,978,0.0,1.8461931527848747,166
23,3223,540,837,0.0,1.8519980266403553,173
24,3201,677,722,0.0,1.8458969465648856,169
25,3151,854,595,0.0,1.8380864765409384,170
26,3051,1040,509,0.0,1.8337825696316263,169
27,2897,1260,443,0.0,1.8257042253521127,165
28,2712,1494,394,0.0,1.8239895697522817,161
29,2514,1729,357,0.0,1.8218588640275388,150
30,2300,1978,322,0.0,1.8212457337883958,142
31,2062,2242,296,0.0,1.8176047397376216,135
32,1839,2487,274,0.0,1.8123425692695214,116
33,1593,2752,255,0.0,1.8096828046744575,99
34,1385,2974,241,0.0,1.8072289156626506,86
35,1170,3201,229,0.0,1.80471659081506,75
36,971,3403,226,0.0,1.8044646548160397,62
37,789,3596,215,0.0,1.8015644298065048,52
38,646,3746,208,0.0,1.8,41
39,527,3872,201,0.0,1.7991803278688525,32
40,429,3971,200,0.0,1.798852929127407,27
41,357,4046,197,0.0,1.797872340425532,24
42,285,4120,194,1.0,1.7994269340974212,19
43,230,4175,193,2.0,1.7994269340974212,15
44,178,4227,193,2.0,1.7994269340974212,13
45,141,4264,193,2.0,1.7994269340974212,9
46,115,4292,191,2.0,1.7987730061349694,8
47,92,4315,191,2.0,1.7987730061349694,3
48,77,4331,190,2.0,1.7984464431725267,3
49,65,4345,188,2.0,1.7977941176470589,3
50,49,4361,188,2.0,1.7977941176470589,2
51,46,4364,188,2.0,1.7977941176470589,2
52,37,4373,188,2.0,1.7977941176470589,2
53,28,4382,188,2.0,1.7977941176470589,2
54,21,4389,188,2.0,1.7977941176470589,1
55,19,4391,188,2.0,1.7977941176470589,1
56,17,4393,188,2.0,1.7977941176470589,1
57,11,4399,188,2.0,1.7977941176470589,1
58,9,4401,188,2.0,1.7977941176470589,1
59,5,4405,188,2.0,1.7977941176470589,0
60,5,4405,188,2.0,1.7977941176470589,0
61,4,4406,188,2.0,1.7977941176470589,0
62,2,4408,188,2.0,1.7977941176470589,0
63,2,4408,188,2.0,1.7977941176470589,0
64,2,4408,188,2.0,1.7977941176470589,0
65,2,4408,188,2.0,1.7977941176470589,0
66,2,4408,188,2.0,1.7977941176470589,0
67,1,4409,188,2.0,1.7977941176470589,0
68,1,4409,188,2.0,1.7977941176470589,0
69,1,4409,188,2.0,1.7977941176470589,0
70,0,4410,188,2.0,1.7977941176470589,0
71,0,4410,188,2.0,1.7977941176470589,0
72,0,4410,188,2.0,1.7977941176470589,0
73,0,4410,188,2.0,1.7977941176470589,0
74,0,4410,188,2.0,1.7977941176470589,0
75,0,4410,188,2.0,1.7977941176470589,0
76,0,4410,188,2.0,1.7977941176470589,0
77,0,4410,188,2.0,1.7977941176470589,0
78,0,4410,188,2.0,1.7977941176470589,0
79,0,4410,188,2.0,1.7977941176470589,0
80,0,4410,188,2.0,1.7977941176470589,0
81,0,4410,188,2.0,1.7977941176470589,0
82,0,4410,188,2.0,1.7977941176470589,0
83,0,4410,188,2.0,1.7977941176470589,0
84,0,4410,188,2.0,1.7977941176470589,0
85,0,4410,188,2.0,1.7977941176470589,0
86,0,4410,188,2.0,1.7977941176470589,0
87,0,4410,188,2.0,1.7977941176470589,0
88,0,4410,188,2.0,1.7977941176470589,0
89,0,4410,188,2.0,1.7977941176470589,0
90,0,4410,188,2.0,1.7977941176470589,0
91,0,4410,188,2.0,1.7977941176470589,0
92,0,4410,188,2.0,1.7977941176470589,0
93,0,4410,188,2.0,1.7977941176470589,0
94,0,4410,188,2.0,1.7977941176470589,0
95,0,4410,188,2.0,1.7977941176470589,0
96,0,4410,188,2.0,1.7977941176470589,0
97,0,4410,188,2.0,1.7977941176470589,0
98,0,4410,188,2.0,1.7977941176470589,0
99,0,4410,188,2.0,1.7977941176470589,0
100,0,4410,188,2.0,1.7977941176470589,0
