,infected,recovered,susceptible,dead,R0,severe_cases
0,4,0,4596,0.0,0.0,0
1,5,0,4595,0.0,1.0,0
2,5,0,4595,0.0,1.0,0
3,5,0,4595,0.0,1.0,0
4,7,0,4593,0.0,1.5,0
5,8,0,4592,0.0,1.3333333333333333,0
6,11,1,4588,0.0,1.3333333333333333,1
7,15,1,4584,0.0,1.5,1
8,17,1,4582,0.0,1.5555555555555556,1
9,21,1,4578,0.0,1.8,1
10,26,1,4573,0.0,1.6428571428571428,1
11,29,2,4569,0.0,1.588235294117647,0
12,33,3,4564,0.0,1.6,0
13,41,3,4556,0.0,1.7391304347826086,1
14,53,4,4543,0.0,1.7666666666666666,1
15,66,4,4530,0.0,1.736842105263158,1
16,82,4,4514,0.0,1.7446808510638299,2
17,107,5,4488,0.0,1.8305084745762712,3
18,127,8,4465,0.0,1.7945205479452055,4
19,160,9,4431,0.0,1.875,6
20,198,11,4391,0.0,1.9339622641509433,9
21,249,13,4338,0.0,1.9253731343283582,10
22,291,25,4284,0.0,1.8795180722891567,10
23,356,33,4211,0.0,1.8599033816425121,16
24,421,37,4142,0.0,1.868312757201646,19
25,474,47,4079,0.0,1.8664259927797835,23
26,545,60,3995,0.0,1.8958990536277602,27
27,606,74,3920,0.0,1.883008356545961,28
28,695,97,3808,0.0,1.8896882494004796,39
29,787,120,3693,0.0,1.9010526315789473,44
30,890,144,3566,0.0,1.8693284936479129,49
31,1005,167,3428,0.0,1.8808373590982286,52
32,1108,199,3293,0.0,1.8994169096209912,57
33,1204,241,3155,0.0,1.9086092715231788,62
34,1302,283,3015,0.0,1.9094202898550725,68
35,1417,329,2854,0.0,1.8955386289445049,70
36,1529,386,2685,0.0,1.8846153846153846,72
37,1637,450,2513,0.0,1.8482697426796806,81
38,1711,541,2348,0.0,1.8547854785478548,80
39,1772,632,2196,0.0,1.836266258607498,86
40,1818,738,2044,0.0,1.828080229226361,89
41,1838,846,1916,0.0,1.8194161575016972,89
42,1889,930,1781,0.0,1.810289389067524,84
43,1909,1049,1642,0.0,1.8023184868822453,79
44,1908,1143,1549,0.0,1.7891955372871404,81
45,1874,1276,1450,0.0,1.790552077404667,80
46,1832,1413,1355,0.0,1.7827282728272826,77
47,1783,1535,1282,0.0,1.7740899357601714,73
48,1726,1672,1202,0.0,1.7723237597911228,71
49,1676,1808,1116,0.0,1.7691916624300965,64
50,1616,1926,1058,0.0,1.761075161772026,59
51,1519,2080,1001,0.0,1.75537109375,56
52,1428,2222,950,0.0,1.7503600576092175,53
53,1350,2345,905,0.0,1.7451536643026004,50
54,1230,2500,870,0.0,1.74601686972821,49
55,1119,2647,834,0.0,1.7424733672996757,41
56,1022,2784,794,0.0,1.7392497712717292,36
57,943,2885,772,0.0,1.73502722323049,36
58,870,2989,741,0.0,1.7325842696629215,36
59,761,3119,719,1.0,1.7319034852546917,30
60,696,3204,699,1.0,1.7315555555555555,26
61,634,3277,688,1.0,1.7295263390880922,26
62,557,3365,677,1.0,1.7290379523389232,24
63,488,3439,672,1.0,1.7281938325991189,21
64,448,3500,651,1.0,1.726039387308534,21
65,380,3571,648,1.0,1.7250874125874125,21
66,334,3625,640,1.0,1.7248146532926298,20
67,290,3672,637,1.0,1.7246187363834422,18
68,255,3711,633,1.0,1.7241079199303742,18
69,223,3747,629,1.0,1.7228496959165942,15
70,203,3773,623,1.0,1.7209705372616984,12
71,174,3807,618,1.0,1.7201557093425606,9
72,150,3834,615,1.0,1.721453287197232,8
73,129,3859,611,1.0,1.720950323974082,7
74,116,3873,610,1.0,1.7206390328151986,6
75,102,3889,608,1.0,1.7200172562553926,6
76,83,3909,607,1.0,1.7197067701595514,4
77,68,3924,607,1.0,1.7197067701595514,4
78,61,3931,607,1.0,1.7197067701595514,4
79,50,3942,607,1.0,1.7197067701595514,3
80,41,3952,606,1.0,1.7193965517241379,1
81,38,3957,604,1.0,1.7195174493752692,1
82,29,3966,604,1.0,1.7195174493752692,1
83,24,3971,604,1.0,1.7195174493752692,0
84,21,3974,604,1.0,1.7195174493752692,0
85,17,3978,604,1.0,1.7195174493752692,0
86,13,3982,604,1.0,1.7195174493752692,0
87,8,3987,604,1.0,1.7195174493752692,0
88,9,3987,603,1.0,1.719207579672696,0
89,8,3988,603,1.0,1.719207579672696,0
90,6,3990,603,1.0,1.719207579672696,0
91,3,3993,603,1.0,1.719207579672696,0
92,2,3994,603,1.0,1.719207579672696,0
93,2,3994,603,1.0,1.719207579672696,0
94,2,3994,603,1.0,1.719207579672696,0
95,2,3994,603,1.0,1.719207579672696,0
96,1,3995,603,1.0,1.719207579672696,0
97,0,3996,603,1.0,1.719207579672696,0
98,0,3996,603,1.0,1.719207579672696,0
99,0,3996,603,1.0,1.719207579672696,0
100,0,3996,603,1.0,1.719207579672696,0
